K-folds,CV Accuracy,ROC-AUC Score,Precision,Recall,Val Accuracy,Val Precision,Val Recall,Val ROC-AUC,Test Accuracy,Test Precision,Test Recall,Test ROC-AUC
5,0.977 (0.000),0.977 (0.000),0.964 (0.000),0.990 (0.000),0.934 (0.000),0.955 (0.000),0.921 (0.000),0.935 (0.000),0.900 (0.000),0.925 (0.000),0.860 (0.000),0.898 (0.000)
