K-folds,CV Accuracy,ROC-AUC Score,Precision,Recall,Val Accuracy,Val Precision,Val Recall,Val ROC-AUC,Test Accuracy,Test Precision,Test Recall,Test ROC-AUC
5,0.947 (0.000),0.947 (0.000),0.923 (0.000),0.969 (0.000),0.912 (0.000),0.949 (0.000),0.875 (0.000),0.913 (0.000),0.940 (0.000),0.971 (0.000),0.912 (0.000),0.941 (0.000)
