K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
5,0.853448275862069,0.7258064516129032,0.9090909090909091,0.8333333333333334,0.45161290322580644,0.7575757575757576,0.625,0.8461538461538461,0.9166666666666666,0.3333333333333333,0.7368421052631579,0.5833333333333333,0.8387096774193548,1.0,0.16666666666666666
