K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
0.9592356687898089,0.9590959711947928,0.9581881533101045,0.975177304964539,0.9764111204717776,0.9376590330788804,0.9380736470512032,0.937579617834395,0.9177057356608479,0.9584415584415584,0.9627507163323782,0.9628058405682716,0.9639889196675899,0.9613259668508287,0.9642857142857143
