K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
5,0.9051724137931034,0.8328273244781784,0.9385474860335196,0.8936170212765957,0.6774193548387096,0.7878787878787878,0.7152777777777778,0.8571428571428572,0.875,0.5555555555555556,0.631578947368421,0.5064102564102564,0.7586206896551724,0.8461538461538461,0.16666666666666666
