K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
5,0.9137931034482759,0.859203036053131,0.9431818181818181,0.9120879120879121,0.7419354838709677,0.8787878787878788,0.8472222222222222,0.9166666666666666,0.9166666666666666,0.7777777777777778,0.7894736842105263,0.7115384615384616,0.8571428571428571,0.9230769230769231,0.5
