K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
0.9823321554770318,0.9821499222693356,0.981844589687727,0.9941176470588236,0.9944289693593314,0.940677966101695,0.9428231089934486,0.9428571428571428,0.9130434782608695,0.9726027397260274,0.919047619047619,0.9172727272727272,0.911917098445596,0.88,0.9545454545454546
