K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
0.9804670912951168,0.9803424801791093,0.9799999999999999,0.9955830388692579,0.995787700084246,0.9478371501272265,0.9485668944521812,0.9469598965071151,0.912718204488778,0.9844155844155844,0.9426934097421203,0.9432550644567219,0.9438202247191012,0.9281767955801105,0.9583333333333334
