K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
5,0.8706896551724138,0.7683111954459203,0.9180327868852458,0.8571428571428571,0.5483870967741935,0.8181818181818182,0.6666666666666667,0.888888888888889,1.0,0.3333333333333333,0.7368421052631579,0.5833333333333333,0.8387096774193548,1.0,0.16666666666666666
