K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
5,0.9224137931034483,0.8548387096774194,0.9497206703910615,0.9042553191489362,0.7096774193548387,0.9090909090909091,0.9027777777777777,0.9361702127659574,0.9166666666666666,0.8888888888888888,0.7368421052631579,0.6730769230769231,0.8148148148148148,0.8461538461538461,0.5
