K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
0.9590106007067137,0.9587497951826971,0.9576642335766423,0.974739970282318,0.9763231197771588,0.9173728813559322,0.9198566968072626,0.9199178644763861,0.8853754940711462,0.954337899543379,0.8952380952380953,0.8936363636363636,0.8865979381443299,0.86,0.9272727272727272
