K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
0.9293286219081273,0.9291032399100003,0.9272197962154294,0.9409158050221565,0.9442896935933147,0.8813559322033898,0.8816575522948366,0.8880000000000001,0.8774703557312253,0.8858447488584474,0.8761904761904762,0.875,0.8673469387755102,0.85,0.9
