K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
0.9690021231422505,0.9688938962043138,0.9683297180043384,0.9815303430079155,0.9823083403538332,0.9389312977099237,0.9394759853612722,0.9384615384615385,0.912718204488778,0.9662337662337662,0.9627507163323782,0.9632333596421995,0.9635854341736695,0.9502762430939227,0.9761904761904762
