K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
5,0.8879310344827587,0.7903225806451613,0.9289617486338798,0.8673469387755102,0.5806451612903226,0.8484848484848485,0.7569444444444444,0.9019607843137256,0.9583333333333334,0.5555555555555556,0.7368421052631579,0.5833333333333333,0.8387096774193548,1.0,0.16666666666666666
