K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
5,0.9310344827586207,0.89146110056926,0.9540229885057471,0.9325842696629213,0.8064516129032258,0.8181818181818182,0.7361111111111112,0.8799999999999999,0.9166666666666666,0.5555555555555556,0.7368421052631579,0.5833333333333333,0.8387096774193548,1.0,0.16666666666666666
