K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
0.9653710247349824,0.9651011297922253,0.9642074506939372,0.9821428571428571,0.9832869080779945,0.9385593220338984,0.9402331835327666,0.9411764705882353,0.9169960474308301,0.9634703196347032,0.9,0.8977272727272728,0.8900523560209425,0.85,0.9454545454545454
