K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
5,0.8879310344827587,0.8005692599620494,0.9281767955801106,0.875,0.6129032258064516,0.8484848484848485,0.7916666666666667,0.8979591836734694,0.9166666666666666,0.6666666666666666,0.7894736842105263,0.7115384615384616,0.8571428571428571,0.9230769230769231,0.5
