K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
0.9639065817409767,0.9637843187037657,0.9630595393307259,0.9779346866725508,0.97893850042123,0.9274809160305344,0.9277876736729604,0.9277566539923955,0.912718204488778,0.9428571428571428,0.9283667621776505,0.9288016311496975,0.9299719887955182,0.9171270718232044,0.9404761904761905
