K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
5,0.8879310344827587,0.8108159392789374,0.9273743016759776,0.8829787234042553,0.6451612903225806,0.7878787878787878,0.6458333333333334,0.8679245283018867,0.9583333333333334,0.3333333333333333,0.6842105263157895,0.5,0.8125000000000001,1.0,0.0
