K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
0.9847133757961783,0.9846370064973284,0.9844425237683665,0.993891797556719,0.9941027801179444,0.9681933842239185,0.968672474657512,0.9680715197956578,0.9451371571072319,0.9922077922077922,0.9656160458452722,0.9657820310444619,0.9666666666666666,0.9613259668508287,0.9702380952380952
