K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
0.9406360424028268,0.9403082450454195,0.93841642228739,0.95952023988006,0.9623955431754875,0.9067796610169492,0.9081343512552565,0.9109311740890689,0.8893280632411067,0.9269406392694064,0.8523809523809524,0.8513636363636364,0.8426395939086294,0.83,0.8727272727272727
