K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
0.9667844522968198,0.9665358500217807,0.9657184536834429,0.9821958456973294,0.9832869080779945,0.9300847457627118,0.9320212247549949,0.9327902240325866,0.9051383399209486,0.958904109589041,0.8857142857142857,0.8827272727272726,0.8723404255319149,0.82,0.9454545454545454
