K-folds,Accuracy,ROC-AUC,F1,Recall,Specificity,Val Accuracy,Val ROC-AUC,Val F1,Val Recall,Val Specificity,Test Accuracy,Test ROC-AUC,Test F1,Test Recall,Test Specificity
5,0.853448275862069,0.7565464895635674,0.9060773480662984,0.8541666666666666,0.5483870967741935,0.8181818181818182,0.7013888888888888,0.8846153846153847,0.9583333333333334,0.4444444444444444,0.5789473684210527,0.46794871794871795,0.7142857142857142,0.7692307692307693,0.16666666666666666
