epoch,accuracy,auc_5,f1_m,loss,recall_5,specificity,val_accuracy,val_auc_5,val_f1_m,val_loss,val_recall_5,val_specificity
41,0.8812500238418579,0.9477479457855225,0.8497496247291565,59.03814414978027,0.9043927788734436,0.817004382610321,0.949999988079071,0.9925000071525574,0.9377776980400085,58.73802032470703,0.949999988079071,0.8667705655097961
42,0.8987500071525574,0.959102988243103,0.8864794969558716,58.67164684295654,0.9057971239089966,0.8361721038818359,0.949999988079071,0.9925000071525574,0.9377776980400085,58.38733825683594,0.949999988079071,0.8737238645553589
43,0.8862500190734863,0.9550875425338745,0.8685318827629089,58.328515129089354,0.892307698726654,0.8265784382820129,0.949999988079071,0.9924999475479126,0.9377776980400085,58.04044876098633,0.949999988079071,0.8867517709732056
44,0.8999999761581421,0.9570341110229492,0.8924045562744141,57.978569412231444,0.9064039587974548,0.8526357412338257,0.949999988079071,0.9925000071525574,0.9377776980400085,57.69441299438476,0.949999988079071,0.8885866403579712
45,0.8837500214576721,0.9624685049057007,0.8716626763343811,57.62432289123535,0.8778054714202881,0.8542692065238953,0.949999988079071,0.9925000071525574,0.9377776980400085,57.34861068725586,0.949999988079071,0.8910036087036133
46,0.9037500023841858,0.9617242813110352,0.8853282332420349,57.2809965133667,0.8987013101577759,0.8549028635025024,0.949999988079071,0.9924999475479126,0.9377776980400085,57.00533599853516,0.949999988079071,0.8917897939682007
47,0.9037500023841858,0.96245276927948,0.9009876251220703,56.94614887237549,0.8978102207183838,0.8507676720619202,0.949999988079071,0.9924999475479126,0.9377776980400085,56.66311187744141,0.949999988079071,0.8911237716674805
48,0.9024999737739563,0.9626472592353821,0.8855065703392029,56.59951473236084,0.8987341523170471,0.8559329509735107,0.949999988079071,0.9925000071525574,0.9377776980400085,56.32358627319336,0.949999988079071,0.8956744074821472
49,0.8974999785423279,0.9608688950538635,0.885709822177887,56.265181427001956,0.8860759735107422,0.8571388125419617,0.949999988079071,0.9925000667572021,0.9377776980400085,55.987362670898435,0.949999988079071,0.8993632197380066
50,0.9075000286102295,0.9724128842353821,0.904125988483429,55.90452835083008,0.9066985845565796,0.8710798621177673,0.949999988079071,0.9925000667572021,0.9377776980400085,55.64945831298828,0.949999988079071,0.897368311882019
51,0.9175000190734863,0.9693044424057007,0.9091217517852783,55.57638370513916,0.92555832862854,0.8468819260597229,0.949999988079071,0.9924999475479126,0.9377776980400085,55.31463470458984,0.949999988079071,0.9064234495162964
52,0.9325000047683716,0.9811863899230957,0.9173367023468018,55.20227767944336,0.950904369354248,0.8759795427322388,0.949999988079071,0.9925000071525574,0.9377776980400085,54.979529571533206,0.949999988079071,0.9116445779800415
53,0.9200000166893005,0.9683185815811157,0.9128344655036926,54.908007049560545,0.9177057147026062,0.8715781569480896,0.949999988079071,0.9924999475479126,0.9377776980400085,54.646907043457034,0.949999988079071,0.9121824502944946
54,0.9112499952316284,0.9715378284454346,0.8945438265800476,54.571300659179684,0.9125964045524597,0.8709353804588318,0.949999988079071,0.9925000071525574,0.9377776980400085,54.315312194824216,0.949999988079071,0.9149953126907349
55,0.9112499952316284,0.9678999185562134,0.9016614556312561,54.252377395629885,0.9084158539772034,0.8786056041717529,0.949999988079071,0.9925000071525574,0.9377776980400085,53.98475952148438,0.949999988079071,0.911575973033905
56,0.9162499904632568,0.9727914929389954,0.9114949703216553,53.90964626312256,0.9016786813735962,0.8847144246101379,0.949999988079071,0.9924999475479126,0.9377776980400085,53.65594635009766,0.949999988079071,0.9080523252487183
57,0.9412500262260437,0.9789655208587646,0.93597811460495,53.5564990234375,0.9351620674133301,0.893505871295929,0.949999988079071,0.9925000071525574,0.9377776980400085,53.32957305908203,0.949999988079071,0.9080087542533875
58,0.9300000071525574,0.9779403209686279,0.9191296100616455,53.23628280639648,0.9240506291389465,0.8853762149810791,0.949999988079071,0.9925000071525574,0.9377776980400085,53.00318374633789,0.949999988079071,0.9140979647636414
59,0.9212499856948853,0.9745844602584839,0.9156087636947632,52.925139923095706,0.9227052927017212,0.8591299653053284,0.949999988079071,0.9925000071525574,0.9377776980400085,52.67840576171875,0.949999988079071,0.9136388897895813
60,0.9125000238418579,0.9710536003112793,0.8906653523445129,52.61445899963379,0.9287531971931458,0.8843008279800415,0.949999988079071,0.9925000667572021,0.9377776980400085,52.35675277709961,0.949999988079071,0.9177826046943665
61,0.9362499713897705,0.9799784421920776,0.9370312690734863,52.26896324157715,0.9134396314620972,0.9110670685768127,0.949999988079071,0.9924999475479126,0.9377776980400085,52.03537292480469,0.949999988079071,0.9028195142745972
62,0.9350000023841858,0.9823508262634277,0.9198014140129089,51.94010414123535,0.9678283929824829,0.8699373602867126,0.9750000238418579,0.9925000071525574,0.9600000381469727,51.717855072021486,0.949999988079071,0.9249909520149231
63,0.9424999952316284,0.9839154481887817,0.9321742057800293,51.60999210357666,0.9401496052742004,0.9065364599227905,0.9750000238418579,0.9925000071525574,0.9600000381469727,51.3986083984375,0.949999988079071,0.9276677370071411
64,0.9275000095367432,0.9767968654632568,0.9131946563720703,51.315409660339355,0.9175000190734863,0.8901869058609009,0.9750000238418579,0.9925000071525574,0.9600000381469727,51.080692291259766,0.949999988079071,0.9255517721176147
