,loss,accuracy,auc_1,f1_m,recall_1,specificity,val_loss,val_accuracy,val_auc_1,val_f1_m,val_recall_1,val_specificity,lr
0,74.33030235290528,0.48500001430511475,0.5321379899978638,0.09238886833190918,0.06633906811475754,0.6904480457305908,74.18679809570312,0.3499999940395355,0.5343406200408936,0.0,0.0,0.6717668771743774,2.5e-06
1,73.90544319152832,0.49000000953674316,0.4924464821815491,0.14504759013652802,0.10421836376190186,0.6486416459083557,73.72959747314454,0.3499999940395355,0.583791196346283,0.0,0.0,0.642257809638977,2.5e-06
2,73.4542163848877,0.5162500143051147,0.5339478254318237,0.2224920690059662,0.16580310463905334,0.6276230812072754,73.29379119873047,0.3499999940395355,0.6442307233810425,0.0,0.0,0.6235693097114563,2.5e-06
3,73.03513305664063,0.5425000190734863,0.5582627058029175,0.33903968334198,0.29722923040390015,0.6130792498588562,72.86431884765625,0.3499999940395355,0.7252747416496277,0.0,0.0,0.6030911207199097,2.5e-06
4,72.64568931579589,0.5137500166893005,0.5282829999923706,0.3615339398384094,0.309927374124527,0.5805654525756836,72.43937072753906,0.3499999940395355,0.8049450516700745,0.0,0.0,0.5809894800186157,2.5e-06
5,72.21643112182618,0.5462499856948853,0.5626910924911499,0.42406997084617615,0.380352646112442,0.5784572958946228,72.02933349609376,0.3499999940395355,0.8296703100204468,0.0,0.0,0.5717812776565552,2.5e-06
6,71.80023330688476,0.5687500238418579,0.5942375659942627,0.44935932755470276,0.4040403962135315,0.5791284441947937,71.6202880859375,0.3499999940395355,0.7980769276618958,0.0,0.0,0.5603464841842651,2.5e-06
7,71.39225723266601,0.574999988079071,0.6177579164505005,0.5012609958648682,0.4766584634780884,0.5754797458648682,71.2168197631836,0.375,0.8090659379959106,0.06666665524244308,0.03846153989434242,0.5546051859855652,2.5e-06
8,71.0290518951416,0.5537499785423279,0.5564509034156799,0.4951169490814209,0.47804877161979675,0.5417742133140564,70.81258087158203,0.44999998807907104,0.813186764717102,0.2976190149784088,0.1538461595773697,0.5471742153167725,2.5e-06
9,70.59439407348633,0.581250011920929,0.6223676800727844,0.47861549258232117,0.47448980808258057,0.570366621017456,70.4130645751953,0.5249999761581421,0.8310439586639404,0.4476190209388733,0.26923078298568726,0.5452739000320435,2.5e-06
10,70.19224494934082,0.581250011920929,0.6397784948348999,0.5066269040107727,0.4974874258041382,0.5629379153251648,70.0161346435547,0.574999988079071,0.8461538553237915,0.5365079045295715,0.3461538553237915,0.5455595254898071,2.5e-06
11,69.8103945159912,0.5912500023841858,0.634400486946106,0.5566381812095642,0.5577395558357239,0.5532140731811523,69.61902923583985,0.6000000238418579,0.8461538553237915,0.5731745958328247,0.42307692766189575,0.5444060564041138,2.5e-06
12,69.39715774536133,0.6399999856948853,0.6806539297103882,0.6033284664154053,0.6153846383094788,0.5637545585632324,69.22450103759766,0.6499999761581421,0.8612637519836426,0.6653968095779419,0.5384615659713745,0.5467476844787598,2.5e-06
13,69.01673904418945,0.6387500166893005,0.6735671162605286,0.6131389737129211,0.60047847032547,0.563572108745575,68.82758941650391,0.7749999761581421,0.8818681240081787,0.7944444417953491,0.7307692170143127,0.5444579720497131,2.5e-06
14,68.61019096374511,0.6449999809265137,0.7057785987854004,0.5871815085411072,0.6000000238418579,0.5772151350975037,68.43665924072266,0.7749999761581421,0.8997251987457275,0.7944444417953491,0.7307692170143127,0.55167555809021,2.5e-06
15,68.22807571411133,0.6487500071525574,0.6990916728973389,0.6027483940124512,0.5979381203651428,0.5773031711578369,68.05042877197266,0.800000011920929,0.9203296899795532,0.8033455014228821,0.7307692170143127,0.5645313262939453,2.5e-06
16,67.827045211792,0.6587499976158142,0.737007737159729,0.5940783619880676,0.5810473561286926,0.6072093844413757,67.65597686767578,0.925000011920929,0.9217033386230469,0.9266666173934937,0.9230769276618958,0.5669845342636108,2.5e-06
17,67.42766105651856,0.6875,0.7624027729034424,0.6188154816627502,0.5837563276290894,0.6232796311378479,67.26518859863282,0.925000011920929,0.9203296899795532,0.9266666173934937,0.9230769276618958,0.5722238421440125,2.5e-06
18,67.03741622924805,0.7174999713897705,0.7846477031707764,0.6574581861495972,0.6356784105300903,0.6260986924171448,66.8685317993164,0.925000011920929,0.9258241653442383,0.9266666173934937,0.9230769276618958,0.5740009546279907,2.5e-06
19,66.63379562377929,0.7262499928474426,0.8135634660720825,0.6779676079750061,0.6726804375648499,0.6406972408294678,66.48262329101563,0.925000011920929,0.9313187003135681,0.9266666173934937,0.9230769276618958,0.5929486751556396,2.5e-06
20,66.25818649291992,0.7337499856948853,0.8227356672286987,0.7060613036155701,0.6611374616622925,0.6574549674987793,66.08535461425781,0.875,0.9464285373687744,0.8818181753158569,0.9230769276618958,0.5891846418380737,2.5e-06
21,65.85628814697266,0.7512500286102295,0.8395909667015076,0.7239047288894653,0.7229219079017639,0.6611080169677734,65.6996566772461,0.875,0.9450549483299255,0.8818181753158569,0.9230769276618958,0.6043075323104858,2.5e-06
22,65.48939491271973,0.731249988079071,0.827943742275238,0.6966825723648071,0.6875,0.6680791974067688,65.31632385253906,0.875,0.9478021264076233,0.8818181753158569,0.9230769276618958,0.6214831471443176,2.5e-06
23,65.09728073120117,0.768750011920929,0.8530510067939758,0.7455706596374512,0.7054263353347778,0.6839199662208557,64.93937835693359,0.8500000238418579,0.9505494832992554,0.8606060147285461,0.8846153616905212,0.6459144353866577,2.5e-06
