epoch,accuracy,auc,f1_m,loss,recall,specificity,val_accuracy,val_auc,val_f1_m,val_loss,val_recall,val_specificity
27,0.699999988079071,0.6547316908836365,0.7937252521514893,70.58804016113281,0.8731707334518433,0.37211501598358154,0.7250000238418579,0.9373040199279785,0.8319414258003235,70.47538299560547,1.0,0.3841896951198578
28,0.7321428656578064,0.7012938857078552,0.8294437527656555,70.41138153076172,0.9090909361839294,0.3381556272506714,0.699999988079071,0.9508928656578064,0.8167033195495605,70.36248016357422,1.0,0.3793344497680664
29,0.7035714387893677,0.5988097786903381,0.8032677173614502,70.3455812726702,0.9203979969024658,0.29805898666381836,0.699999988079071,0.898809552192688,0.8196336627006531,70.23237915039063,1.0,0.3843173384666443
30,0.699999988079071,0.6410809755325317,0.8041427731513977,70.17364109584264,0.8612440228462219,0.364679217338562,0.7250000238418579,0.9169279336929321,0.8372160792350769,70.05225677490235,1.0,0.3882788121700287
31,0.7357142567634583,0.6843107342720032,0.8172809481620789,70.02171609061105,0.9009901285171509,0.3917471766471863,0.75,0.7883332967758179,0.8547984957695007,69.93359985351563,1.0,0.37627726793289185
32,0.7392857074737549,0.6617357730865479,0.8301164507865906,69.89009617396763,0.9223300814628601,0.3164244294166565,0.699999988079071,0.7916666865348816,0.821977972984314,69.82821807861328,1.0,0.361207515001297
33,0.6964285969734192,0.6294426918029785,0.8006420731544495,69.77815747942243,0.8861386179924011,0.35629478096961975,0.7250000238418579,0.8965517282485962,0.8300366401672363,69.64233703613282,1.0,0.3213089406490326
34,0.7392857074737549,0.7301138639450073,0.8309240937232971,69.58084825788225,0.9317073225975037,0.38358253240585327,0.75,0.9049999713897705,0.8571428060531616,69.48538055419922,1.0,0.40170222520828247
35,0.7214285731315613,0.7336171269416809,0.8162652254104614,69.4489501953125,0.906862735748291,0.4012299180030823,0.699999988079071,0.8377976417541504,0.8167033195495605,69.39948272705078,1.0,0.39055508375167847
36,0.7357142567634583,0.7273178100585938,0.8282239437103271,69.3102061680385,0.9033816456794739,0.3776240050792694,0.75,0.8432601690292358,0.85003662109375,69.23698577880859,1.0,0.386347234249115
37,0.75,0.7324867248535156,0.8363436460494995,69.17219390869141,0.9162561297416687,0.40876054763793945,0.7749999761581421,0.9283332824707031,0.8633699417114258,69.0683822631836,1.0,0.31266751885414124
38,0.7250000238418579,0.704285740852356,0.8154802322387695,69.04496329171317,0.8714285492897034,0.35172200202941895,0.7749999761581421,0.8766666650772095,0.8573959469795227,68.93510437011719,1.0,0.28670984506607056
39,0.7035714387893677,0.6707824468612671,0.7993919849395752,68.94642268589564,0.8571428656578064,0.3848925828933716,0.7749999761581421,0.8116666078567505,0.8616450428962708,68.81287384033203,1.0,0.34022676944732666
40,0.7714285850524902,0.7783453464508057,0.8521844744682312,68.72381243024553,0.9278846383094788,0.39634817838668823,0.699999988079071,0.8943451642990112,0.8196336627006531,68.68138427734375,1.0,0.3999205529689789
41,0.7571428418159485,0.7675151228904724,0.8398589491844177,68.61144256591797,0.893203854560852,0.3770855665206909,0.7250000238418579,0.8056426048278809,0.8372160792350769,68.56279144287109,1.0,0.37089526653289795
42,0.7321428656578064,0.728446364402771,0.8239997625350952,68.50193961007254,0.9154228568077087,0.3548182249069214,0.7749999761581421,0.8016666769981384,0.8538528680801392,68.40699157714843,1.0,0.3765997290611267
43,0.7571428418159485,0.731512188911438,0.8418971300125122,68.35652792794365,0.9170731902122498,0.40032529830932617,0.800000011920929,0.9183333516120911,0.8761903643608093,68.24600219726562,1.0,0.37551960349082947
44,0.7571428418159485,0.7914797067642212,0.842700183391571,68.19110695975168,0.9219512343406677,0.3974090814590454,0.7250000238418579,0.9062500596046448,0.8324542045593262,68.12427978515625,1.0,0.41342025995254517
45,0.7285714149475098,0.7593563795089722,0.8117071986198425,68.08218994140626,0.9014778137207031,0.3710303008556366,0.75,0.9373040199279785,0.8500365018844604,67.95295867919921,1.0,0.4036732316017151
46,0.7857142686843872,0.7889008522033691,0.8527193069458008,67.90460096086774,0.9330143332481384,0.4045089781284332,0.800000011920929,0.8966666460037231,0.876043975353241,67.81968841552734,1.0,0.4550110697746277
47,0.7357142567634583,0.7537732124328613,0.8224546909332275,67.80640672956194,0.8921568393707275,0.3912380039691925,0.824999988079071,0.940000057220459,0.8965567350387573,67.67312164306641,1.0,0.4103865623474121
48,0.7821428775787354,0.7685113549232483,0.8529866337776184,67.66090349469866,0.9264705777168274,0.4412190616130829,0.7749999761581421,0.8996865153312683,0.8595936894416809,67.56787567138672,1.0,0.4020079970359802
49,0.7678571343421936,0.7567665576934814,0.8433936238288879,67.52984989711217,0.8985507488250732,0.4356215298175812,0.7250000238418579,0.8448275923728943,0.8372160792350769,67.46389312744141,1.0,0.3741395175457001
0,0.4749999940395355,0.37362638115882874,0.5588887929916382,75.00460205078124,0.5769230723381042,0.4130474030971527,0.699999988079071,0.4270833134651184,0.8124542236328125,74.87938690185547,1.0,0.35432368516921997
1,0.6499999761581421,0.5303030014038086,0.7707291841506958,74.84903869628906,0.7272727489471436,0.2559398412704468,0.7250000238418579,0.5579937696456909,0.8372160792350769,74.8483657836914,1.0,0.44344109296798706
2,0.550000011920929,0.5128204822540283,0.6476767659187317,74.87625579833984,0.6296296119689941,0.3634607493877411,0.675000011920929,0.5527065396308899,0.7991207838058472,74.83814697265625,1.0,0.4380851686000824
3,0.44999998807907104,0.3799282908439636,0.5560683608055115,74.94243621826172,0.4838709533214569,0.2905598282814026,0.699999988079071,0.2723214328289032,0.8124542236328125,74.82442779541016,1.0,0.3439112603664398
4,0.6499999761581421,0.38285714387893677,0.7754911184310913,74.8276382446289,0.7142857313156128,0.14821478724479675,0.699999988079071,0.3139880895614624,0.8143588900566101,74.79831390380859,1.0,0.4243958592414856
5,0.5249999761581421,0.5255753993988037,0.6088888049125671,74.862744140625,0.6521739363670349,0.45178231596946716,0.75,0.3466666638851166,0.8471795320510864,74.76290435791016,1.0,0.42367520928382874
6,0.699999988079071,0.6093189716339111,0.785454511642456,74.74989166259766,0.7419354915618896,0.346225380897522,0.75,0.4333333373069763,0.8495238423347473,74.73868255615234,1.0,0.42830759286880493
7,0.574999988079071,0.5286737680435181,0.6955710649490356,74.75004425048829,0.6451612710952759,0.4552397131919861,0.7250000238418579,0.3855799436569214,0.8342856168746948,74.7278335571289,1.0,0.42881307005882263
8,0.6000000238418579,0.6520000100135803,0.625274658203125,74.70455322265624,0.6399999856948853,0.36484360694885254,0.625,0.4973333179950714,0.7481318712234497,74.7289306640625,1.0,0.42242568731307983
9,0.625,0.4652777910232544,0.7481318712234497,74.66719360351563,0.6944444179534912,0.23564262688159943,0.7250000238418579,0.45454543828964233,0.8095237612724304,74.67689208984375,1.0,0.3337940573692322
10,0.625,0.5797721147537231,0.7030302286148071,74.70682220458984,0.6666666865348816,0.4799906313419342,0.675000011920929,0.29202279448509216,0.7991207838058472,74.68347625732422,1.0,0.4083133637905121
11,0.550000011920929,0.48148149251937866,0.6510688662528992,74.7234603881836,0.6666666865348816,0.3795369267463684,0.7250000238418579,0.4592476487159729,0.8319414258003235,74.63573608398437,1.0,0.4162231981754303
12,0.6499999761581421,0.4749103784561157,0.7442423701286316,74.67529296875,0.7096773982048035,0.26942020654678345,0.7250000238418579,0.39028212428092957,0.8372160792350769,74.613916015625,1.0,0.41338640451431274
13,0.75,0.7199999690055847,0.8069463968276978,74.52140655517579,0.8333333134651184,0.3727780878543854,0.7250000238418579,0.40282130241394043,0.8372160792350769,74.59575958251953,1.0,0.41268593072891235
14,0.550000011920929,0.5555555820465088,0.6466666460037231,74.63094024658203,0.6296296119689941,0.42765316367149353,0.7250000238418579,0.46394985914230347,0.8372160792350769,74.5652847290039,1.0,0.4117695689201355
0,0.6000000238418579,0.6166666746139526,0.6997979283332825,74.57960662841796,0.699999988079071,0.45656490325927734,0.75,0.3583333492279053,0.8547984957695007,74.54635772705078,1.0,0.4027470052242279
1,0.7250000238418579,0.6433333158493042,0.796043872833252,74.51143035888671,0.8333333134651184,0.34281033277511597,0.75,0.5149999856948853,0.8524541854858398,74.51673583984375,1.0,0.40309152007102966
2,0.6000000238418579,0.444940447807312,0.7290042638778687,74.61660919189453,0.7857142686843872,0.3879098892211914,0.699999988079071,0.4345238208770752,0.8167033195495605,74.51773376464844,1.0,0.40332645177841187
3,0.75,0.7455357313156128,0.8134032487869263,74.41503295898437,0.8214285969734192,0.4964728355407715,0.7250000238418579,0.4482758641242981,0.8319413065910339,74.48612976074219,1.0,0.4008663296699524
4,0.625,0.5249999761581421,0.6972227692604065,74.50543212890625,0.699999988079071,0.3203851580619812,0.699999988079071,0.6235119104385376,0.8196336627006531,74.46762542724609,1.0,0.4052933156490326
5,0.7250000238418579,0.5983333587646484,0.8197401762008667,74.41576385498047,0.8666666746139526,0.3542543947696686,0.7749999761581421,0.5609318614006042,0.8605128526687622,74.41724548339843,1.0,0.3205190598964691
6,0.6000000238418579,0.6033333539962769,0.6982661485671997,74.42674865722657,0.699999988079071,0.3482227623462677,0.699999988079071,0.6369047164916992,0.8143588900566101,74.42381134033204,1.0,0.4018651843070984
7,0.675000011920929,0.6238244771957397,0.7474969625473022,74.40356903076172,0.7586206793785095,0.4082871377468109,0.7250000238418579,0.6159874200820923,0.8372160792350769,74.39171600341797,1.0,0.3987031579017639
8,0.625,0.5083333253860474,0.7538461685180664,74.40449829101563,0.7666666507720947,0.40316495299339294,0.699999988079071,0.6547619104385376,0.821977972984314,74.37826385498047,1.0,0.4016675353050232
9,0.574999988079071,0.3988603949546814,0.7076922655105591,74.50770721435546,0.7777777910232544,0.36581432819366455,0.75,0.6549999713897705,0.8524541854858398,74.33907470703124,1.0,0.4019196927547455
10,0.625,0.4099999964237213,0.7393006086349487,74.41886596679687,0.7666666507720947,0.2845018804073334,0.75,0.7400000095367432,0.8495237231254578,74.31198272705078,1.0,0.4090811610221863
11,0.574999988079071,0.561253547668457,0.683549702167511,74.37972259521484,0.7407407164573669,0.4015488624572754,0.75,0.7016667127609253,0.8547984957695007,74.29394836425782,1.0,0.4005056321620941
12,0.6000000238418579,0.511904776096344,0.7143656015396118,74.3672088623047,0.75,0.4119400382041931,0.7250000238418579,0.568965494632721,0.8252813220024109,74.28938446044921,1.0,0.39841827750205994
13,0.699999988079071,0.563725471496582,0.7962703704833984,74.20531616210937,0.7941176295280457,0.24086380004882812,0.7250000238418579,0.7194356918334961,0.8319414258003235,74.26153869628907,1.0,0.3944944739341736
14,0.7250000238418579,0.5366666316986084,0.8208058476448059,74.26106109619141,0.8666666746139526,0.30136018991470337,0.699999988079071,0.6205357313156128,0.8196336627006531,74.25366516113282,1.0,0.39105281233787537
0,0.7250000238418579,0.6339285373687744,0.8145054578781128,74.21279602050781,0.9285714030265808,0.40385931730270386,0.7250000238418579,0.6332287788391113,0.8372160792350769,74.21958923339844,1.0,0.3935942053794861
1,0.625,0.6413689851760864,0.7252746820449829,74.23439178466796,0.75,0.3594972491264343,0.7250000238418579,0.5721003413200378,0.8342857360839844,74.20288848876953,1.0,0.3928019404411316
2,0.7250000238418579,0.6225489974021912,0.8328205347061157,74.14454498291016,0.8235294222831726,0.24015946686267853,0.7749999761581421,0.6362006664276123,0.8700366020202637,74.1587646484375,1.0,0.3851640820503235
3,0.6499999761581421,0.5297805666923523,0.7586079835891724,74.22269744873047,0.7931034564971924,0.35003986954689026,0.7250000238418579,0.5721002817153931,0.8319414258003235,74.1602767944336,1.0,0.38334035873413086
4,0.699999988079071,0.5726495981216431,0.7852746844291687,74.17053985595703,0.8518518805503845,0.3973408341407776,0.7250000238418579,0.7068965435028076,0.8372160792350769,74.13130798339844,1.0,0.38572773337364197
5,0.75,0.7060931921005249,0.8479853868484497,74.04191741943359,0.9032257795333862,0.45162421464920044,0.7250000238418579,0.6081504821777344,0.8395603895187378,74.11458892822266,1.0,0.38173946738243103
6,0.6000000238418579,0.44265228509902954,0.7252746820449829,74.16055755615234,0.774193525314331,0.3164663016796112,0.7250000238418579,0.7539185285568237,0.8395603895187378,74.09140319824219,1.0,0.37846532464027405
7,0.7250000238418579,0.5830721259117126,0.8264068365097046,74.09022979736328,0.931034505367279,0.2718018591403961,0.7250000238418579,0.8056426644325256,0.8372160792350769,74.06365356445312,1.0,0.3867735266685486
8,0.675000011920929,0.5877742767333984,0.7881318926811218,74.05479278564454,0.8965517282485962,0.32847779989242554,0.699999988079071,0.6785714030265808,0.8167033195495605,74.063623046875,1.0,0.37872904539108276
9,0.6499999761581421,0.581845223903656,0.7610322833061218,74.0837158203125,0.8214285969734192,0.371742308139801,0.7250000238418579,0.5893417000770569,0.8372160792350769,74.03291778564453,1.0,0.37063243985176086
10,0.625,0.5344827175140381,0.7452747225761414,74.07688446044922,0.7931034564971924,0.3659416139125824,0.7250000238418579,0.6865203380584717,0.8300366401672363,74.00910797119141,1.0,0.2970768213272095
11,0.6000000238418579,0.5950000286102295,0.7257941365242004,74.01368255615235,0.7666666507720947,0.37877389788627625,0.7250000238418579,0.5470219850540161,0.8395603895187378,73.9941421508789,1.0,0.36614030599594116
12,0.574999988079071,0.474702388048172,0.7252746820449829,74.05523376464843,0.8214285969734192,0.3159238398075104,0.699999988079071,0.6577380895614624,0.821977972984314,73.97584228515625,1.0,0.37507548928260803
13,0.699999988079071,0.6308243870735168,0.7866665720939636,73.97978973388672,0.774193525314331,0.493741512298584,0.7250000238418579,0.5235109925270081,0.8372160792350769,73.95081939697266,1.0,0.3647298216819763
14,0.7250000238418579,0.5454545021057129,0.8158729672431946,73.94852905273437,0.8620689511299133,0.3643898069858551,0.7749999761581421,0.6899641752243042,0.8657875061035156,73.89546356201171,1.0,0.29918545484542847
0,0.5249999761581421,0.5343406796455383,0.6476988792419434,74.00290985107422,0.7307692170143127,0.35995960235595703,0.7749999761581421,0.7849462032318115,0.8657875061035156,73.86894836425782,1.0,0.30042144656181335
1,0.675000011920929,0.41039422154426575,0.7907292246818542,73.94188842773437,0.8387096524238586,0.28443628549575806,0.7250000238418579,0.5015673637390137,0.8319413065910339,73.88931274414062,1.0,0.3657434582710266
2,0.7250000238418579,0.5433332920074463,0.7912819981575012,73.89991912841796,0.8666666746139526,0.32385703921318054,0.75,0.6066666841506958,0.8547984957695007,73.85098114013672,1.0,0.3688011169433594
3,0.675000011920929,0.49857547879219055,0.7515994906425476,73.93914337158203,0.8888888955116272,0.39595016837120056,0.75,0.5666666626930237,0.8547984957695007,73.83077697753906,1.0,0.3682655394077301
4,0.7250000238418579,0.568359375,0.8295237421989441,73.8189483642578,0.875,0.3082033097743988,0.7749999761581421,0.637992799282074,0.8723809123039246,73.79313354492187,1.0,0.36430877447128296
5,0.6000000238418579,0.443452388048172,0.7307358980178833,73.94501342773438,0.8214285969734192,0.22678908705711365,0.7749999761581421,0.7311828136444092,0.8647619485855103,73.76712188720703,1.0,0.36562803387641907
6,0.7749999761581421,0.6236979365348816,0.8378621339797974,73.87038116455078,0.9583333134651184,0.39230409264564514,0.699999988079071,0.6294642686843872,0.8143588900566101,73.79613647460937,1.0,0.35898062586784363
7,0.699999988079071,0.33766233921051025,0.8196336627006531,73.80056457519531,0.8484848737716675,0.20307186245918274,0.75,0.6916667222976685,0.8452747464179993,73.73871002197265,1.0,0.29427799582481384
8,0.800000011920929,0.662109375,0.8808057904243469,73.68064575195312,0.9375,0.33617448806762695,0.7250000238418579,0.6269592046737671,0.8342856168746948,73.73851928710937,1.0,0.3675544261932373
9,0.6000000238418579,0.4816666841506958,0.7071794271469116,73.77638702392578,0.7333333492279053,0.2182909995317459,0.7250000238418579,0.6786834001541138,0.8395603895187378,73.71630859375,1.0,0.3651058077812195
10,0.6499999761581421,0.682692289352417,0.7531468272209167,73.7126251220703,0.8461538553237915,0.395290732383728,0.75,0.6116666793823242,0.8571428060531616,73.68494720458985,1.0,0.35857322812080383
11,0.7250000238418579,0.5071684122085571,0.8252813220024109,73.68314208984376,0.9354838728904724,0.2698891758918762,0.7250000238418579,0.6896551847457886,0.8372160792350769,73.67417755126954,1.0,0.35400062799453735
12,0.6499999761581421,0.53125,0.7652680277824402,73.73777465820312,0.8214285969734192,0.3746145963668823,0.7250000238418579,0.6285266280174255,0.8342857360839844,73.65557556152343,1.0,0.35588309168815613
13,0.7749999761581421,0.7570532560348511,0.8567032814025879,73.5607681274414,0.931034505367279,0.45483702421188354,0.7250000238418579,0.5658307075500488,0.8372160792350769,73.63489532470703,1.0,0.3535239100456238
14,0.6000000238418579,0.5712250471115112,0.7180951833724976,73.67852325439453,0.8518518805503845,0.34197133779525757,0.7749999761581421,0.7777777314186096,0.8700366020202637,73.57924194335938,1.0,0.3606114089488983
15,0.6499999761581421,0.4633333384990692,0.7632234692573547,73.67754364013672,0.800000011920929,0.32443898916244507,0.699999988079071,0.65625,0.8196336627006531,73.60570068359375,1.0,0.35780271887779236
16,0.75,0.509765625,0.8337661623954773,73.56940460205078,0.875,0.30890336632728577,0.7250000238418579,0.6818181276321411,0.8395603895187378,73.56866912841797,1.0,0.35773104429244995
17,0.699999988079071,0.6354166269302368,0.7905827760696411,73.56847686767578,0.8928571343421936,0.3234928250312805,0.7250000238418579,0.7868338823318481,0.8372160792350769,73.53908081054688,1.0,0.364583820104599
18,0.699999988079071,0.694940447807312,0.792121171951294,73.50030975341797,0.8571428656578064,0.41910791397094727,0.7749999761581421,0.8172042965888977,0.8657875061035156,73.48837432861328,1.0,0.2940368950366974
19,0.675000011920929,0.5125448107719421,0.7859673500061035,73.54720611572266,0.8064516186714172,0.3430483341217041,0.75,0.6016666889190674,0.8362704515457153,73.49439697265625,1.0,0.2741827666759491
20,0.675000011920929,0.5580357313156128,0.7743589282035828,73.5582275390625,0.8571428656578064,0.3515537977218628,0.699999988079071,0.6815476417541504,0.7938461303710938,73.49967498779297,1.0,0.3487749695777893
21,0.675000011920929,0.4568452537059784,0.7405127286911011,73.56472320556641,0.8214285969734192,0.2623084783554077,0.75,0.8333333730697632,0.8524541854858398,73.43668060302734,1.0,0.3634958267211914
22,0.7250000238418579,0.4534050226211548,0.823549747467041,73.47721252441406,0.9032257795333862,0.24207063019275665,0.699999988079071,0.5744047164916992,0.8196336627006531,73.4671417236328,1.0,0.3442671597003937
23,0.625,0.4643874764442444,0.753146767616272,73.55635223388671,0.8518518805503845,0.28027328848838806,0.7749999761581421,0.6666666269302368,0.8700366020202637,73.39498443603516,1.0,0.34878474473953247
24,0.675000011920929,0.5517240762710571,0.7635496854782104,73.45008850097656,0.8275862336158752,0.3855145573616028,0.7749999761581421,0.7652329802513123,0.8605128526687622,73.36672973632812,1.0,0.2877735197544098
25,0.699999988079071,0.6919642686843872,0.7914284467697144,73.36731262207032,0.9285714030265808,0.32429489493370056,0.7250000238418579,0.8338558077812195,0.8252813220024109,73.37012329101563,1.0,0.36234089732170105
26,0.625,0.5733333230018616,0.7608391046524048,73.37460479736328,0.800000011920929,0.2845793664455414,0.75,0.7566666603088379,0.8547984957695007,73.33545227050782,1.0,0.353203147649765
27,0.75,0.6102941036224365,0.8432233929634094,73.28784637451172,0.8529411554336548,0.2228555977344513,0.75,0.7300000190734863,0.8495238423347473,73.32204895019531,1.0,0.35337260365486145
28,0.699999988079071,0.6082620620727539,0.8007991909980774,73.38062133789063,0.9259259104728699,0.3399518132209778,0.75,0.7050000429153442,0.8495238423347473,73.30085754394531,1.0,0.3514009118080139
29,0.7250000238418579,0.6991341710090637,0.834871768951416,73.21208038330079,0.8787878751754761,0.36254650354385376,0.75,0.6700000166893005,0.8495238423347473,73.28124389648437,1.0,0.34774714708328247
30,0.574999988079071,0.5099714994430542,0.7047618627548218,73.41039123535157,0.7777777910232544,0.3274228572845459,0.7749999761581421,0.7186379432678223,0.8628571629524231,73.2417724609375,1.0,0.2803359627723694
31,0.800000011920929,0.775985598564148,0.8813186883926392,73.17082061767579,0.9354838728904724,0.4157271385192871,0.675000011920929,0.7336182594299316,0.7991207838058472,73.29268951416016,1.0,0.34664714336395264
32,0.6000000238418579,0.6128526926040649,0.7210256457328796,73.26797485351562,0.8275862336158752,0.28006380796432495,0.75,0.6899999976158142,0.8452747464179993,73.22241973876953,1.0,0.2783140540122986
33,0.6499999761581421,0.723214328289032,0.771947979927063,73.20266723632812,0.9285714030265808,0.3334532380104065,0.75,0.8833333849906921,0.8495238423347473,73.18551483154297,1.0,0.3603562116622925
34,0.75,0.514336884021759,0.8428571820259094,73.22921905517578,0.9354838728904724,0.29642125964164734,0.699999988079071,0.8690475821495056,0.8196336627006531,73.19781188964843,1.0,0.3592204749584198
35,0.75,0.554858922958374,0.8337662816047668,73.20860748291015,0.931034505367279,0.37300771474838257,0.7250000238418579,0.7084639668464661,0.8372160792350769,73.17912445068359,1.0,0.34252575039863586
36,0.574999988079071,0.3997252881526947,0.7078787684440613,73.35070190429687,0.8461538553237915,0.3216906189918518,0.699999988079071,0.574404776096344,0.8124542236328125,73.18081207275391,1.0,0.26842039823532104
37,0.75,0.712890625,0.8276923298835754,73.09329833984376,0.84375,0.3506048619747162,0.7749999761581421,0.6774193644523621,0.8676922917366028,73.10421142578124,1.0,0.33687230944633484
38,0.6000000238418579,0.5573333501815796,0.7343655824661255,73.21839904785156,0.9200000166893005,0.34956496953964233,0.75,0.76500004529953,0.8524541854858398,73.09386901855468,1.0,0.3440987765789032
39,0.6499999761581421,0.5344827175140381,0.760892391204834,73.14473266601563,0.8620689511299133,0.27390068769454956,0.75,0.7683333158493042,0.8386147618293762,73.06817932128907,1.0,0.28773075342178345
40,0.7749999761581421,0.6792114973068237,0.8560439348220825,73.02960052490235,0.8709677457809448,0.40666133165359497,0.7250000238418579,0.8056426048278809,0.8252813220024109,73.06071624755859,1.0,0.35419905185699463
41,0.75,0.7383512258529663,0.85003662109375,72.98920288085938,0.9354838728904724,0.4025390148162842,0.75,0.7866666913032532,0.8386147618293762,73.02300567626953,1.0,0.27645808458328247
42,0.7250000238418579,0.672619104385376,0.8216449618339539,73.0371307373047,0.9285714030265808,0.3355579376220703,0.699999988079071,0.761904776096344,0.816703200340271,73.04348297119141,1.0,0.3394699692726135
43,0.75,0.680059552192688,0.8297435641288757,72.99294586181641,0.9642857313156128,0.3846350610256195,0.699999988079071,0.7217261791229248,0.8114285469055176,73.0248809814453,1.0,0.3365713655948639
