epoch,accuracy,auc,f1_m,loss,val_accuracy,val_auc,val_f1_m,val_loss
35,0.949999988079071,0.9889851212501526,0.9401724934577942,12.186115537370954,0.800000011920929,0.8557692170143127,0.830069899559021,12.417726135253906
36,0.9642857313156128,0.9945783019065857,0.9590351581573486,11.825501441955566,0.800000011920929,0.8571428656578064,0.8322343826293945,12.180060958862304
37,0.9714285731315613,0.9963984489440918,0.9596124887466431,11.482787976946149,0.800000011920929,0.8612637519836426,0.8322343826293945,11.819147682189941
38,0.9464285969734192,0.988293468952179,0.9348957538604736,11.204572459629604,0.800000011920929,0.8530219197273254,0.830069899559021,11.445334815979004
39,0.9642857313156128,0.9929078221321106,0.9380251169204712,10.870472281319755,0.800000011920929,0.8516483306884766,0.8322343826293945,11.21544303894043
40,0.9607142806053162,0.991615355014801,0.9569944143295288,10.586419432503837,0.800000011920929,0.8461537957191467,0.8322343826293945,10.95391025543213
41,0.9821428656578064,0.9987459182739258,0.9796248078346252,10.242070061819893,0.800000011920929,0.8406593203544617,0.8322343826293945,10.652220344543457
42,0.9642857313156128,0.9951508045196533,0.9569281339645386,9.976919828142439,0.800000011920929,0.8612637519836426,0.8322343826293945,10.345738220214844
43,0.9750000238418579,0.9987497329711914,0.980086624622345,9.670455959865025,0.824999988079071,0.8543955683708191,0.8476190567016602,10.167465019226075
44,0.9892857074737549,0.9993350505828857,0.9922077655792236,9.373516627720424,0.824999988079071,0.8434065580368042,0.8476190567016602,9.927699279785156
0,0.4642857015132904,0.49021708965301514,0.3651762008666992,31.34963062831334,0.4000000059604645,0.42994508147239685,0.138888880610466,31.34630928039551
1,0.4892857074737549,0.4627379775047302,0.39145123958587646,31.342096492222378,0.42500001192092896,0.49862638115882874,0.2055555284023285,31.338191986083984
2,0.47857141494750977,0.5131995677947998,0.37056687474250793,31.33259097508022,0.42500001192092896,0.5439560413360596,0.2055555284023285,31.32973403930664
3,0.47857141494750977,0.43391507863998413,0.3728942275047302,31.327174649919783,0.42500001192092896,0.5618131756782532,0.2055555284023285,31.321525192260744
4,0.4535714387893677,0.5012502670288086,0.3209313750267029,31.316563960484096,0.44999998807907104,0.5260988473892212,0.2055555284023285,31.313346099853515
5,0.5357142686843872,0.5167678594589233,0.4402947425842285,31.30792852129255,0.44999998807907104,0.5082417726516724,0.2055555284023285,31.304965209960937
6,0.5035714507102966,0.5179355144500732,0.427709698677063,31.299922452654158,0.5249999761581421,0.5370879173278809,0.3587878346443176,31.296224212646486
7,0.5071428418159485,0.5246856212615967,0.38732418417930603,31.290562874930245,0.4749999940395355,0.5947802066802979,0.3033333122730255,31.288118743896483
8,0.4928571283817291,0.5442905426025391,0.3863203227519989,31.282709503173827,0.5,0.6469780206680298,0.3422221839427948,31.279764938354493
9,0.5821428298950195,0.5703125,0.4653514325618744,31.2726503099714,0.44999998807907104,0.6291208267211914,0.23666664958000183,31.271735763549806
10,0.5357142686843872,0.5717496871948242,0.47013604640960693,31.264815902709962,0.4749999940395355,0.6291208267211914,0.2755555510520935,31.263443756103516
11,0.5071428418159485,0.5077182650566101,0.38854870200157166,31.258722795758928,0.44999998807907104,0.6291208267211914,0.23666664958000183,31.255238723754882
12,0.4928571283817291,0.5108773708343506,0.3770830035209656,31.251385498046876,0.4749999940395355,0.6140109896659851,0.2755555510520935,31.24695739746094
13,0.5392857193946838,0.5705640912055969,0.37102043628692627,31.23976876395089,0.44999998807907104,0.6140109896659851,0.23666664958000183,31.238899612426756
14,0.5285714268684387,0.5587120056152344,0.4640362858772278,31.232850319998605,0.4749999940395355,0.6140109896659851,0.2755555510520935,31.230387496948243
15,0.5678571462631226,0.560840904712677,0.48998555541038513,31.22462648664202,0.4749999940395355,0.6140109896659851,0.2755555510520935,31.222144317626952
16,0.5892857313156128,0.6176395416259766,0.4725479185581207,31.213753727504184,0.4749999940395355,0.6140109896659851,0.2755555510520935,31.21387634277344
17,0.5821428298950195,0.5747082233428955,0.4571737051010132,31.20691659109933,0.4749999940395355,0.6318681836128235,0.2755555510520935,31.205701446533205
18,0.5642856955528259,0.6019850969314575,0.46515360474586487,31.19768829345703,0.4749999940395355,0.6016483902931213,0.2755555510520935,31.197663879394533
19,0.5892857313156128,0.6048722267150879,0.39043083786964417,31.189398956298827,0.4749999940395355,0.6469780206680298,0.2755555510520935,31.18942985534668
20,0.5428571701049805,0.5972194075584412,0.39786848425865173,31.182465144566127,0.4749999940395355,0.6689560413360596,0.2755555510520935,31.18122673034668
21,0.5714285969734192,0.6160478591918945,0.5211379528045654,31.173247855050224,0.5,0.6153846383094788,0.3422221839427948,31.172671127319337
22,0.5892857313156128,0.6053786277770996,0.5087424516677856,31.165084893362863,0.5249999761581421,0.6359890699386597,0.4422221779823303,31.164282989501952
23,0.5857142806053162,0.6213884949684143,0.49953314661979675,31.15774459838867,0.550000011920929,0.7046704292297363,0.4898412227630615,31.155581283569337
24,0.5714285969734192,0.6253854632377625,0.5467007756233215,31.14865003313337,0.574999988079071,0.759615421295166,0.5255554914474487,31.147000885009767
25,0.5678571462631226,0.5686734914779663,0.4884456694126129,31.14159611293248,0.550000011920929,0.7431318759918213,0.4898412227630615,31.13878402709961
26,0.6107142567634583,0.6324182748794556,0.5049763321876526,31.130724825177875,0.550000011920929,0.7239011526107788,0.4898412227630615,31.13069877624512
27,0.6035714149475098,0.6468698978424072,0.45226752758026123,31.121888841901505,0.5249999761581421,0.6895604729652405,0.4422221779823303,31.122909164428712
28,0.5571428537368774,0.609870195388794,0.43705829977989197,31.116321454729352,0.5249999761581421,0.6881868839263916,0.4422221779823303,31.114535522460937
29,0.625,0.7079384922981262,0.49787667393684387,31.10288472856794,0.5249999761581421,0.721153736114502,0.4422221779823303,31.10663833618164
30,0.6000000238418579,0.638282060623169,0.4716099202632904,31.09761870247977,0.5249999761581421,0.7019230723381042,0.4422221779823303,31.098765182495118
31,0.6000000238418579,0.6149451732635498,0.45499688386917114,31.08951841081892,0.5249999761581421,0.6744505167007446,0.4422221779823303,31.090775299072266
32,0.5607143044471741,0.6369820237159729,0.41498860716819763,31.08313042776925,0.5249999761581421,0.6895604729652405,0.4422221779823303,31.08243522644043
33,0.5821428298950195,0.6338438987731934,0.45998144149780273,31.072755922589984,0.5249999761581421,0.6593406200408936,0.4422221779823303,31.074425888061523
34,0.5857142806053162,0.6445961594581604,0.5019065141677856,31.065742601667132,0.5249999761581421,0.6744505167007446,0.4422221779823303,31.06616325378418
35,0.5464285612106323,0.6090676784515381,0.4252606928348541,31.05889102390834,0.5249999761581421,0.6744505167007446,0.4422221779823303,31.05791130065918
36,0.6142857074737549,0.6734099984169006,0.5194186568260193,31.04856382097517,0.5249999761581421,0.7225274443626404,0.4422221779823303,31.04959602355957
37,0.5785714387893677,0.6528064012527466,0.5108141899108887,31.041626467023576,0.5249999761581421,0.7554944753646851,0.4422221779823303,31.041136169433592
38,0.5785714387893677,0.625,0.4814140796661377,31.03398290361677,0.5249999761581421,0.7568681240081787,0.4422221779823303,31.032612991333007
39,0.5821428298950195,0.6265318989753723,0.5018366575241089,31.025795146397183,0.5249999761581421,0.7582417726516724,0.4422221779823303,31.02435302734375
40,0.5892857313156128,0.6131501197814941,0.43879809975624084,31.017331259591238,0.5249999761581421,0.7733516693115234,0.4422221779823303,31.016390991210937
41,0.5964285731315613,0.6789923310279846,0.5487672686576843,31.007336153302873,0.574999988079071,0.7417582273483276,0.5209523439407349,31.007838821411134
42,0.6071428656578064,0.6630949974060059,0.5669016242027283,30.99967417035784,0.574999988079071,0.7568681240081787,0.5209523439407349,30.999628448486327
43,0.6035714149475098,0.6433806419372559,0.48365074396133423,30.99146352495466,0.5249999761581421,0.7582417726516724,0.4422221779823303,30.991867446899413
44,0.5785714387893677,0.6440868377685547,0.5123974084854126,30.983583123343333,0.5249999761581421,0.7431318759918213,0.4422221779823303,30.98378982543945
0,0.44285714626312256,0.4539012610912323,0.5013895034790039,31.337983104160855,0.6499999761581421,0.5274725556373596,0.761025607585907,31.327532958984374
1,0.44285714626312256,0.41484034061431885,0.5261789560317993,31.329654802594867,0.6499999761581421,0.5123625993728638,0.761025607585907,31.31907844543457
2,0.49642857909202576,0.500485897064209,0.5782612562179565,31.318070765904018,0.6499999761581421,0.4821428656578064,0.761025607585907,31.310589218139647
3,0.5285714268684387,0.5265538692474365,0.6260309219360352,31.30923788888114,0.6499999761581421,0.5013736486434937,0.761025607585907,31.302396774291992
4,0.47857141494750977,0.48433345556259155,0.5624881386756897,31.303634316580638,0.6499999761581421,0.4958791136741638,0.761025607585907,31.29435005187988
5,0.550000011920929,0.5874054431915283,0.6393270492553711,31.290666471208844,0.6499999761581421,0.5247252583503723,0.761025607585907,31.285945892333984
6,0.5071428418159485,0.5143120288848877,0.5754042863845825,31.285594013759066,0.6000000238418579,0.49862635135650635,0.7282050848007202,31.277779388427735
7,0.4642857015132904,0.4538186192512512,0.5573554635047913,31.278960745675224,0.6000000238418579,0.5384615659713745,0.7282050848007202,31.269322204589844
8,0.4892857074737549,0.46107691526412964,0.5746981501579285,31.269856534685406,0.6000000238418579,0.5535714030265808,0.7282050848007202,31.260824966430665
9,0.41428571939468384,0.3967127799987793,0.5069707036018372,31.265620476858956,0.6000000238418579,0.5851647853851318,0.7282050848007202,31.25232391357422
10,0.4928571283817291,0.4947636127471924,0.5922924280166626,31.252068274361747,0.6000000238418579,0.598901093006134,0.7282050848007202,31.24387092590332
11,0.4821428656578064,0.46575623750686646,0.5423873066902161,31.248066220964706,0.6000000238418579,0.567307710647583,0.7282050848007202,31.235651779174805
12,0.4749999940395355,0.44838690757751465,0.5881859660148621,31.237444196428573,0.6000000238418579,0.598901093006134,0.7282050848007202,31.227289581298827
13,0.48571428656578064,0.525974690914154,0.5351445078849792,31.22884635925293,0.6000000238418579,0.5810439586639404,0.7282050848007202,31.219164657592774
14,0.4285714328289032,0.4541718363761902,0.49341583251953125,31.224025072370257,0.6000000238418579,0.5453296899795532,0.7282050848007202,31.211393737792967
15,0.5178571343421936,0.5154407024383545,0.5626199841499329,31.212564522879465,0.625,0.548076868057251,0.7410256266593933,31.203428268432617
16,0.4892857074737549,0.4364532232284546,0.5688133835792542,31.205940083095005,0.6000000238418579,0.589285671710968,0.7205127477645874,31.195301818847657
17,0.5,0.5257360339164734,0.5540086030960083,31.195776203700476,0.625,0.5851647853851318,0.7410256266593933,31.18707618713379
18,0.4928571283817291,0.4976525604724884,0.5506022572517395,31.187677928379603,0.6000000238418579,0.6043956279754639,0.7205127477645874,31.17899055480957
19,0.44999998807907104,0.45001021027565,0.5501803755760193,31.181029510498046,0.6000000238418579,0.6043956279754639,0.7205127477645874,31.17078742980957
20,0.5107142925262451,0.49182847142219543,0.5701144933700562,31.17122001647949,0.625,0.5989010334014893,0.7410256266593933,31.16216583251953
21,0.4714285731315613,0.48792901635169983,0.5142478346824646,31.164875357491628,0.625,0.6098901033401489,0.7410256266593933,31.15421829223633
22,0.49642857909202576,0.4988482594490051,0.52598637342453,31.15617228916713,0.625,0.6098901033401489,0.7410256266593933,31.14618492126465
23,0.5392857193946838,0.5123846530914307,0.6002990007400513,31.146298272269114,0.625,0.6098901033401489,0.7410256266593933,31.137952423095705
24,0.5107142925262451,0.5039016008377075,0.5659194588661194,31.137733786446706,0.625,0.6332417726516724,0.7410256266593933,31.129386138916015
25,0.48571428656578064,0.5460768938064575,0.5285549163818359,31.13042199271066,0.625,0.6332417726516724,0.7410256266593933,31.12131271362305
26,0.5392857193946838,0.4964063763618469,0.6014092564582825,31.122223608834403,0.6499999761581421,0.6332417726516724,0.7586080431938171,31.112908172607423
27,0.5357142686843872,0.5990604162216187,0.5898237228393555,31.110652814592633,0.6499999761581421,0.6332417726516724,0.7586080431938171,31.104799270629883
28,0.5142857432365417,0.4760604202747345,0.5647083520889282,31.107708740234376,0.6499999761581421,0.6332417726516724,0.7586080431938171,31.09665718078613
29,0.5357142686843872,0.6034190654754639,0.5613203644752502,31.095609501429966,0.6499999761581421,0.6195054650306702,0.746666669845581,31.08868064880371
30,0.5535714030265808,0.5705933570861816,0.5958852767944336,31.087389537266322,0.6499999761581421,0.6373626589775085,0.746666669845581,31.080718994140625
31,0.5107142925262451,0.5503547787666321,0.5752989649772644,31.080691637311663,0.675000011920929,0.6483516693115234,0.7587878704071045,31.072753143310546
32,0.5142857432365417,0.5941329598426819,0.547795295715332,31.070958491734096,0.675000011920929,0.6346153616905212,0.7587878704071045,31.064653396606445
33,0.5785714387893677,0.6176019906997681,0.6158473491668701,31.061191068376814,0.675000011920929,0.6181318759918213,0.7587878704071045,31.056616592407227
34,0.5464285612106323,0.5602233409881592,0.6001826524734497,31.054551206316265,0.675000011920929,0.6098901033401489,0.7587878704071045,31.048186111450196
35,0.550000011920929,0.5799999833106995,0.6066409349441528,31.045711081368584,0.699999988079071,0.6387362480163574,0.7767366170883179,31.03974723815918
36,0.5464285612106323,0.5470054745674133,0.597326397895813,31.039440264020648,0.699999988079071,0.6703296899795532,0.7767366170883179,31.031451416015624
37,0.5392857193946838,0.588358998298645,0.5756644606590271,31.03088962009975,0.699999988079071,0.6428571343421936,0.7767366170883179,31.02350730895996
38,0.5678571462631226,0.5992652773857117,0.5966683626174927,31.021575273786272,0.699999988079071,0.6428571343421936,0.7767366170883179,31.015288162231446
39,0.5821428298950195,0.6201952695846558,0.6207493543624878,31.01212180001395,0.699999988079071,0.6620879173278809,0.7767366170883179,31.007075119018555
40,0.6071428656578064,0.6582359075546265,0.6237147450447083,31.002281188964844,0.699999988079071,0.6703296899795532,0.7767366170883179,30.998789596557618
41,0.5571428537368774,0.6071282625198364,0.5719476938247681,30.996600723266603,0.699999988079071,0.6346153616905212,0.7767366170883179,30.990976333618164
42,0.5857142806053162,0.6226198077201843,0.5841578841209412,30.988705335344587,0.699999988079071,0.629120945930481,0.7767366170883179,30.98293266296387
43,0.5785714387893677,0.6093168258666992,0.5990713834762573,30.980810819353376,0.699999988079071,0.629120945930481,0.7767366170883179,30.9748477935791
44,0.5535714030265808,0.5694019198417664,0.5789498090744019,30.974295370919364,0.699999988079071,0.629120945930481,0.7767366170883179,30.966618728637695
