epoch,accuracy,auc_5,f1_m,loss,recall_5,specificity,val_accuracy,val_auc_5,val_f1_m,val_loss,val_recall_5,val_specificity
0,0.5012500286102295,0.5583159923553467,0.6080701947212219,74.19807922363282,0.8421052694320679,0.34122952818870544,0.6499999761581421,0.7087912559509277,0.761025607585907,73.82699737548828,1.0,0.35005897283554077
1,0.5287500023841858,0.5433199405670166,0.6164883375167847,73.78553047180176,0.8207070827484131,0.37983834743499756,0.6499999761581421,0.7170329689979553,0.761025607585907,73.42798461914063,1.0,0.3907467722892761
2,0.5037500262260437,0.5150789618492126,0.5314966440200806,73.36967613220214,0.6574307084083557,0.4202430844306946,0.6499999761581421,0.7582417726516724,0.761025607585907,73.0282958984375,1.0,0.41550740599632263
3,0.5174999833106995,0.5191612839698792,0.5463072061538696,72.97445831298828,0.6410890817642212,0.4494142234325409,0.6499999761581421,0.759615421295166,0.761025607585907,72.63134765625,1.0,0.4292144775390625
4,0.5062500238418579,0.5293485522270203,0.5441550016403198,72.5699380493164,0.6501240730285645,0.44405514001846313,0.6499999761581421,0.7582417726516724,0.761025607585907,72.23955993652343,1.0,0.44682198762893677
5,0.5450000166893005,0.5699504613876343,0.549587070941925,72.13379959106446,0.6391752362251282,0.4803890585899353,0.6499999761581421,0.7719780206680298,0.761025607585907,71.85208129882812,1.0,0.46586400270462036
6,0.550000011920929,0.571115255355835,0.5432827472686768,71.7329500579834,0.5952380895614624,0.49933937191963196,0.6499999761581421,0.7664834856987,0.761025607585907,71.45173950195313,1.0,0.45635518431663513
7,0.5575000047683716,0.5689154863357544,0.5647973418235779,71.3519571685791,0.633004903793335,0.48849162459373474,0.6499999761581421,0.7802197933197021,0.761025607585907,71.06436462402344,1.0,0.4702603220939636
8,0.5475000143051147,0.5756482481956482,0.5571463704109192,70.94317588806152,0.6379310488700867,0.48946255445480347,0.699999988079071,0.7898352146148682,0.7866665720939636,70.6743667602539,1.0,0.47466808557510376
9,0.5562499761581421,0.5880411863327026,0.5592185854911804,70.54924812316895,0.633416473865509,0.5062203407287598,0.7250000238418579,0.8049451112747192,0.7954689264297485,70.28510894775391,0.9615384340286255,0.48366880416870117
10,0.5674999952316284,0.586219310760498,0.5065901279449463,70.16488059997559,0.5591397881507874,0.5369386076927185,0.75,0.8392857313156128,0.8085691332817078,69.89970703125,0.9230769276618958,0.4976465106010437
11,0.5962499976158142,0.6377360224723816,0.5892906785011292,69.74387344360352,0.620192289352417,0.5278346538543701,0.75,0.8475275039672852,0.8086557388305664,69.51006317138672,0.9615384340286255,0.4960233271121979
12,0.59375,0.6272439956665039,0.58794766664505,69.36944480895995,0.6485148668289185,0.5160714387893677,0.800000011920929,0.8640110492706299,0.8371405601501465,69.12513885498046,0.9615384340286255,0.5020262002944946
13,0.5724999904632568,0.6110881567001343,0.5404946804046631,68.99715179443359,0.5769230723381042,0.5380064249038696,0.800000011920929,0.8640109300613403,0.8371405601501465,68.74273376464843,0.9615384340286255,0.5078529119491577
14,0.6025000214576721,0.628406286239624,0.5761542916297913,68.6110474395752,0.6075000166893005,0.5479379296302795,0.800000011920929,0.8695054650306702,0.8371405601501465,68.35853881835938,0.9615384340286255,0.5080327987670898
15,0.6012499928474426,0.6519460082054138,0.5976150035858154,68.21438095092773,0.6650124192237854,0.5188210010528564,0.800000011920929,0.8804944753646851,0.8371405601501465,67.9788589477539,0.9615384340286255,0.5124898552894592
16,0.6000000238418579,0.670948326587677,0.5812194347381592,67.82180854797363,0.6161616444587708,0.550866425037384,0.7749999761581421,0.8873625993728638,0.8219890594482422,67.60452117919922,0.9615384340286255,0.5213930606842041
17,0.606249988079071,0.6672418117523193,0.5883073210716248,67.45190254211425,0.6363636255264282,0.5537175536155701,0.7250000238418579,0.8763736486434937,0.7940170168876648,67.22516021728515,0.9615384340286255,0.5189846754074097
18,0.643750011920929,0.7054134607315063,0.5997459888458252,67.04925315856934,0.6561679840087891,0.5710842609405518,0.7250000238418579,0.8832418322563171,0.788655698299408,66.85538024902344,0.8846153616905212,0.5336898565292358
19,0.6499999761581421,0.7142481803894043,0.616634726524353,66.66910110473633,0.6533665657043457,0.5726499557495117,0.7749999761581421,0.8942307829856873,0.8191918134689331,66.47953338623047,0.9230769276618958,0.5377746820449829
20,0.668749988079071,0.7291597127914429,0.6658501625061035,66.29010810852051,0.6745843291282654,0.5900728702545166,0.75,0.9134615659713745,0.8040403127670288,66.10078430175781,0.9230769276618958,0.5357860326766968
21,0.637499988079071,0.7045990228652954,0.6047492623329163,65.94100273132324,0.6246851682662964,0.57811039686203,0.800000011920929,0.9244505167007446,0.8373737335205078,65.72931365966797,0.9230769276618958,0.5478846430778503
22,0.6662499904632568,0.7345027327537537,0.6289669871330261,65.55212409973144,0.6370558142662048,0.6066718101501465,0.800000011920929,0.942307710647583,0.8373737335205078,65.35086212158203,0.9230769276618958,0.550568699836731
23,0.6862499713897705,0.7592238187789917,0.6710826754570007,65.16529266357422,0.6811594367027283,0.6019171476364136,0.75,0.9450549483299255,0.8040403127670288,64.97416381835937,0.9230769276618958,0.5515021085739136
24,0.6974999904632568,0.7751337289810181,0.6757602691650391,64.78670600891114,0.6856435537338257,0.5900478959083557,0.800000011920929,0.9464285969734192,0.8373737335205078,64.60331878662109,0.9230769276618958,0.5652784109115601
25,0.7087500095367432,0.7819414138793945,0.6899661421775818,64.41865249633788,0.6865671873092651,0.6346445679664612,0.8500000238418579,0.9436812996864319,0.8627704381942749,64.23185729980469,0.9230769276618958,0.5764126181602478
