,loss,accuracy,auc_4,f1_m,recall_3,specificity,val_loss,val_accuracy,val_auc_4,val_f1_m,val_recall_3,val_specificity,lr
0,67.66780569893973,0.7107142806053162,0.8029955625534058,0.6797505617141724,0.6549295783042908,0.6405324339866638,67.63126983642579,0.800000011920929,0.9505208730697632,0.6977777481079102,0.9375,0.5504775643348694,2.5e-06
1,67.49953417096819,0.7428571581840515,0.8446494340896606,0.6942506432533264,0.7265625,0.6471496820449829,67.49004669189453,0.8500000238418579,0.9505208730697632,0.7377777695655823,0.9375,0.5601072311401367,2.5e-06
2,67.40285121372767,0.7392857074737549,0.8118270635604858,0.7180333733558655,0.7050359845161438,0.6083011031150818,67.35081787109375,0.875,0.9505208730697632,0.7377777695655823,0.9375,0.5667877197265625,2.5e-06
3,67.24974081856864,0.75,0.8349969387054443,0.7121047377586365,0.6824324131011963,0.6443701982498169,67.21461181640625,0.800000011920929,0.9518229961395264,0.6977777481079102,0.9375,0.5660810470581055,2.5e-06
4,67.11742444719587,0.7357142567634583,0.8278717994689941,0.7120037078857422,0.6666666865348816,0.6817724704742432,67.08105773925782,0.7749999761581421,0.9505208134651184,0.6711111068725586,0.9375,0.5610061883926392,2.5e-06
5,66.94492449079242,0.8035714030265808,0.8709718585014343,0.7861738204956055,0.7718120813369751,0.6725883483886719,66.94565887451172,0.7749999761581421,0.9505208730697632,0.6711111068725586,0.9375,0.5600622892379761,2.5e-06
6,66.86461203438895,0.7250000238418579,0.8021599054336548,0.6643309593200684,0.6838235259056091,0.6347320079803467,66.80791320800782,0.7749999761581421,0.953125,0.6711111068725586,0.9375,0.565099835395813,2.5e-06
7,66.68120008196149,0.7857142686843872,0.860135018825531,0.7542152404785156,0.7755101919174194,0.6944421529769897,66.67041931152343,0.7749999761581421,0.953125,0.6711111068725586,0.9375,0.569282591342926,2.5e-06
8,66.5965107509068,0.7571428418159485,0.810268223285675,0.7444072961807251,0.7407407164573669,0.6292545795440674,66.52895965576172,0.800000011920929,0.95703125,0.6977777481079102,0.9375,0.5812873840332031,2.5e-06
9,66.43119397844588,0.7428571581840515,0.8438534140586853,0.710839033126831,0.7661290168762207,0.6708919405937195,66.38610229492187,0.8500000238418579,0.9583333134651184,0.7155555486679077,0.9375,0.5978556275367737,2.5e-06
10,66.29334389822823,0.7749999761581421,0.852234959602356,0.7372747659683228,0.7555555701255798,0.6594864130020142,66.2478012084961,0.875,0.9557292461395264,0.7377777695655823,0.9375,0.6043745875358582,2.5e-06
11,66.14057355608259,0.8107143044471741,0.8853121399879456,0.8144052624702454,0.7843137383460999,0.7174912095069885,66.114453125,0.800000011920929,0.9596353769302368,0.6977777481079102,0.9375,0.6024941205978394,2.5e-06
12,66.00491834368025,0.7964285612106323,0.8801469802856445,0.7799731492996216,0.7625899314880371,0.6859127879142761,65.97513885498047,0.8500000238418579,0.9596353769302368,0.7155555486679077,0.9375,0.6111514568328857,2.5e-06
13,65.90999494280133,0.75,0.8440885543823242,0.743770182132721,0.7019867300987244,0.7171674370765686,65.83902282714844,0.8500000238418579,0.9609375,0.7155555486679077,0.9375,0.6145081520080566,2.5e-06
14,65.74843139648438,0.7714285850524902,0.8706879615783691,0.7390100359916687,0.7536231875419617,0.69530189037323,65.70431518554688,0.8500000238418579,0.9609375,0.7155555486679077,0.9375,0.6164255738258362,2.5e-06
15,65.61504124232701,0.7857142686843872,0.8717092275619507,0.7520964741706848,0.7642857432365417,0.7165670990943909,65.56522064208984,0.8500000238418579,0.9609375596046448,0.7155555486679077,0.9375,0.6268609762191772,2.5e-06
16,65.45816410609655,0.8285714387893677,0.9072259664535522,0.8097587823867798,0.8309859037399292,0.7090529203414917,65.42910308837891,0.8500000238418579,0.9609375,0.7155555486679077,0.9375,0.6317254900932312,2.5e-06
17,65.35524335588728,0.7892857193946838,0.8711192607879639,0.7872211337089539,0.7986111044883728,0.7197720408439636,65.2929443359375,0.8500000238418579,0.9609375,0.7155555486679077,0.9375,0.6375175714492798,2.5e-06
18,65.22511378696987,0.8035714030265808,0.8771966099739075,0.7786678671836853,0.8244274854660034,0.6780122518539429,65.15581359863282,0.875,0.9622395634651184,0.7377777695655823,0.9375,0.6471242904663086,2.5e-06
19,65.04413081577846,0.8535714149475098,0.9129924774169922,0.8442176580429077,0.8478260636329651,0.7256879210472107,65.01608734130859,0.875,0.9609375,0.7377777695655823,0.9375,0.6618762016296387,2.5e-06
