,loss,score_loss,mask1_loss,mask2_loss,score_auc_4,score_f1_m,score_accuracy,mask1_accuracy,mask2_accuracy,val_loss,val_score_loss,val_mask1_loss,val_mask2_loss,val_score_auc_4,val_score_f1_m,val_score_accuracy,val_mask1_accuracy,val_mask2_accuracy,lr
13,1.9507196017674038,0.43906858563423157,0.4748305082321167,0.7133347988128662,0.8712674379348755,0.7212675213813782,0.7857142686843872,0.7607142925262451,0.4749999940395355,3.3540565967559814,1.768634557723999,1.6675859689712524,1.1478533744812012,0.7362637519836426,0.761025607585907,0.6499999761581421,0.6499999761581421,0.3499999940395355,0.0005
14,1.7925490379333495,0.44011902809143066,0.5371494889259338,0.7312440276145935,0.8543714284896851,0.7713934183120728,0.8107143044471741,0.7749999761581421,0.48571428656578064,2.3194000244140627,0.9266103506088257,1.669063925743103,0.7734659910202026,0.6140109300613403,0.2722221910953522,0.4749999940395355,0.625,0.6499999761581421,0.0005
15,1.5273497990199498,0.3305926024913788,0.37695154547691345,0.7025232315063477,0.9286407232284546,0.8216218948364258,0.8464285731315613,0.8357142806053162,0.5,2.8579811334609984,1.2563471794128418,4.824224948883057,0.9710502624511719,0.8008241653442383,0.2722221910953522,0.4749999940395355,0.4749999940395355,0.42500001192092896,0.0005
16,1.471564108984811,0.3756892681121826,0.5385682582855225,0.7255067229270935,0.9099217653274536,0.7859368920326233,0.824999988079071,0.7642857432365417,0.550000011920929,2.2297988653182985,1.1402568817138672,0.9141989946365356,0.7711893320083618,0.7431318759918213,0.3198412358760834,0.5,0.550000011920929,0.42500001192092896,0.0005
17,1.387583112716675,0.39785900712013245,0.41761717200279236,0.7638893723487854,0.9041447043418884,0.8357986807823181,0.8392857313156128,0.8464285731315613,0.5535714030265808,1.822810673713684,0.7254406213760376,1.0352132320404053,1.6970676183700562,0.682692289352417,0.8060805201530457,0.75,0.5,0.6499999761581421,0.0005
18,1.223911360331944,0.33261826634407043,0.3541012108325958,0.6990208625793457,0.920617938041687,0.8143536448478699,0.8392857313156128,0.8535714149475098,0.5,2.7015096664428713,1.4605765342712402,3.830233097076416,1.1163842678070068,0.5508241653442383,0.2531746029853821,0.42500001192092896,0.625,0.6499999761581421,0.0005
19,1.1967277441705977,0.36053356528282166,0.47345080971717834,0.7702782154083252,0.9064623117446899,0.7987177968025208,0.8321428298950195,0.7892857193946838,0.5178571343421936,2.2724786758422852,1.321570634841919,1.9649299383163452,0.7410246729850769,0.5590659379959106,0.2571428418159485,0.42500001192092896,0.625,0.6499999761581421,0.0005
20,1.07905421767916,0.32105451822280884,0.33298349380493164,0.7378365397453308,0.9298416972160339,0.83309006690979,0.8607142567634583,0.8642857074737549,0.5,1.9817816734313964,0.860307514667511,3.6793036460876465,1.3361260890960693,0.576923131942749,0.3271428048610687,0.4749999940395355,0.6499999761581421,0.3499999940395355,0.0005
21,1.0051144906452725,0.3044024705886841,0.34252944588661194,0.7114445567131042,0.9378839731216431,0.8435249328613281,0.8714285492897034,0.8500000238418579,0.5321428775787354,1.9019216775894165,1.1171417236328125,1.3688864707946777,0.7703741788864136,0.5260988473892212,0.49555549025535583,0.4749999940395355,0.4749999940395355,0.550000011920929,0.0005
22,1.0300216010638645,0.3757946193218231,0.39894211292266846,0.711595892906189,0.9035114645957947,0.7879570722579956,0.8535714149475098,0.8357142806053162,0.5178571343421936,1.5745048522949219,0.8668621182441711,1.0658204555511475,0.8330824971199036,0.6607142686843872,0.2722221910953522,0.4749999940395355,0.44999998807907104,0.574999988079071,0.0005
23,0.9440784471375602,0.3325901925563812,0.37636932730674744,0.7280207276344299,0.9302170872688293,0.8520057797431946,0.8607142567634583,0.8285714387893677,0.4928571283817291,1.6906174898147583,0.9901901483535767,1.4402068853378296,0.7332488894462585,0.5054944753646851,0.2960317134857178,0.44999998807907104,0.625,0.6000000238418579,0.0005
24,0.874198419707162,0.3118942677974701,0.3149207532405853,0.7003991007804871,0.9347245097160339,0.8831697106361389,0.8821428418159485,0.8928571343421936,0.5607143044471741,1.2208333492279053,0.627072274684906,0.802824854850769,0.6937011480331421,0.6524724960327148,0.6805194616317749,0.574999988079071,0.4749999940395355,0.4749999940395355,0.0005
25,0.874979225226811,0.34070885181427,0.358012855052948,0.7098756432533264,0.9270753264427185,0.803170382976532,0.8392857313156128,0.8464285731315613,0.5107142925262451,1.3052077054977418,0.6895643472671509,1.3636358976364136,0.6891843676567078,0.6579670310020447,0.6199999451637268,0.625,0.6499999761581421,0.550000011920929,0.0005
26,0.7440073439053126,0.24154594540596008,0.3111143112182617,0.7529623508453369,0.9661867618560791,0.8843516111373901,0.8964285850524902,0.8785714507102966,0.44999998807907104,1.151889431476593,0.6325386166572571,0.6530627012252808,0.7065027356147766,0.7870879173278809,0.6983216404914856,0.625,0.6499999761581421,0.3499999940395355,0.0005
27,0.7517726583140237,0.2817540168762207,0.32083043456077576,0.7018231749534607,0.948033332824707,0.903875470161438,0.9071428775787354,0.8857142925262451,0.5428571701049805,1.4017991542816162,0.8248038291931152,1.5718252658843994,0.6976020932197571,0.5782967209815979,0.5521212220191956,0.5249999761581421,0.625,0.3499999940395355,0.0005
28,0.7013144510132926,0.26451998949050903,0.26958250999450684,0.7044248580932617,0.9491354823112488,0.8874022364616394,0.8928571343421936,0.8857142925262451,0.4892857074737549,1.3773968815803528,0.8803602457046509,0.9430177807807922,0.7144577503204346,0.6181318759918213,0.5565656423568726,0.550000011920929,0.5249999761581421,0.3499999940395355,0.0005
29,0.596896037033626,0.18465499579906464,0.19097460806369781,0.7129923105239868,0.9741548299789429,0.9290353059768677,0.9321428537368774,0.925000011920929,0.550000011920929,1.9701323986053467,1.4211194515228271,1.3061714172363281,1.0795975923538208,0.6387362480163574,0.7699145078659058,0.675000011920929,0.625,0.625,0.0005
30,0.7309632045882088,0.3299526274204254,0.3300895392894745,0.705124020576477,0.940182089805603,0.8571180701255798,0.8714285492897034,0.8642857074737549,0.48571428656578064,1.0328451871871949,0.6281847953796387,0.47513771057128906,0.6894131898880005,0.8640109896659851,0.6485713720321655,0.675000011920929,0.75,0.625,0.0005
31,0.6105852459158216,0.2356536090373993,0.25260043144226074,0.6998795866966248,0.9654319286346436,0.9120160937309265,0.9178571701049805,0.9107142686843872,0.5107142925262451,1.9247647762298583,1.1431766748428345,4.374479293823242,0.7361427545547485,0.7362636923789978,0.523174524307251,0.574999988079071,0.42500001192092896,0.375,0.0005
32,0.5098077739988055,0.16007627546787262,0.19156034290790558,0.6981188058853149,0.9867806434631348,0.9272764921188354,0.9321428537368774,0.925000011920929,0.5392857193946838,6.052128791809082,5.095242023468018,4.8558783531188965,2.1916086673736572,0.5521978735923767,0.05000000074505806,0.375,0.3499999940395355,0.3499999940395355,0.0005
33,0.6603083942617689,0.3133738934993744,0.32461217045783997,0.7124783396720886,0.9367066025733948,0.8544791340827942,0.8714285492897034,0.875,0.46785715222358704,2.258532929420471,1.4154196977615356,5.3389997482299805,0.714114785194397,0.6840659379959106,0.24603171646595,0.42500001192092896,0.625,0.4749999940395355,0.0005
34,0.5089607902935573,0.18020868301391602,0.2584056854248047,0.720463216304779,0.9775647521018982,0.9156160354614258,0.9178571701049805,0.8857142925262451,0.5142857432365417,1.2020099997520446,0.7997418642044067,1.0911123752593994,0.6773259043693542,0.7609890103340149,0.7300699353218079,0.699999988079071,0.6499999761581421,0.699999988079071,0.0005
35,0.565838600056512,0.25310400128364563,0.2691037356853485,0.7122658491134644,0.9562732577323914,0.8960420489311218,0.9071428775787354,0.9142857193946838,0.5035714507102966,0.8415224552154541,0.5146632790565491,0.5170243978500366,0.6838609576225281,0.8365384340286255,0.8351514935493469,0.800000011920929,0.7250000238418579,0.5,0.0005
36,0.44305206537246705,0.15245822072029114,0.16820085048675537,0.6998366713523865,0.9841294288635254,0.8910636305809021,0.9321428537368774,0.925000011920929,0.4928571283817291,1.5626370549201964,1.2016130685806274,0.8605358004570007,0.7692394256591797,0.7156593799591064,0.768165111541748,0.699999988079071,0.625,0.3499999940395355,0.0005
37,0.5019810327461788,0.21768414974212646,0.23656010627746582,0.7212957739830017,0.9697449207305908,0.88326495885849,0.8964285850524902,0.8999999761581421,0.4714285731315613,0.9622995972633361,0.6446025371551514,0.6611368060112,0.6932761073112488,0.8145604133605957,0.7379487156867981,0.699999988079071,0.7250000238418579,0.4749999940395355,0.0005
38,0.43696503298623224,0.1676190346479416,0.17867672443389893,0.7134115099906921,0.9827797412872314,0.9261119365692139,0.9321428537368774,0.925000011920929,0.4642857015132904,0.8393953204154968,0.540675938129425,0.5016596913337708,0.754439115524292,0.8475275039672852,0.6952379941940308,0.7250000238418579,0.699999988079071,0.3499999940395355,0.0005
39,0.46796281933784484,0.2089083045721054,0.22276271879673004,0.6998159289360046,0.9634034633636475,0.9418222904205322,0.9428571462631226,0.9357143044471741,0.5035714507102966,1.3586752653121947,1.0424549579620361,0.69332355260849,0.8488933444023132,0.8063186407089233,0.7627350091934204,0.675000011920929,0.699999988079071,0.3499999940395355,0.0005
40,0.41077506967953276,0.1639518439769745,0.18097178637981415,0.6877872943878174,0.9794090390205383,0.934032142162323,0.9428571462631226,0.925000011920929,0.5392857193946838,2.250804972648621,1.5459052324295044,1.0749714374542236,4.451730251312256,0.6346153616905212,0.7168830633163452,0.625,0.5249999761581421,0.3499999940395355,0.0005
41,0.3837511897087097,0.14032842218875885,0.1563994139432907,0.7514199614524841,0.9840666055679321,0.9499298930168152,0.949999988079071,0.9464285969734192,0.4928571283817291,2.8429913997650145,2.3245301246643066,0.9184834361076355,2.7946040630340576,0.6291208863258362,0.7405127286911011,0.6499999761581421,0.6499999761581421,0.3499999940395355,0.0005
42,0.3728584532226835,0.1451149731874466,0.15811769664287567,0.7066119909286499,0.9876430630683899,0.9232092499732971,0.9428571462631226,0.9428571462631226,0.5071428418159485,1.7313312828540801,1.3175256252288818,1.2289705276489258,1.5123286247253418,0.8626373410224915,0.6399999856948853,0.6000000238418579,0.6000000238418579,0.3499999940395355,0.0005
43,0.4458770547594343,0.221897155046463,0.2230032980442047,0.6946660280227661,0.9665032625198364,0.8885504603385925,0.9285714030265808,0.9214285612106323,0.5071428418159485,0.7297339260578155,0.48055896162986755,0.49695420265197754,0.7052314281463623,0.8310439586639404,0.7501830458641052,0.7250000238418579,0.7749999761581421,0.6499999761581421,0.0005
44,0.4305696819509779,0.20117048919200897,0.26062384247779846,0.7260444164276123,0.9765769839286804,0.9255571365356445,0.9428571462631226,0.9107142686843872,0.5107142925262451,1.1936124086380004,0.9022428393363953,1.0140469074249268,0.6822885870933533,0.8186812996864319,0.7930735349655151,0.75,0.75,0.6499999761581421,0.0005
