epoch,accuracy,auc_4,f1_m,loss,recall_4,specificity,val_accuracy,val_auc_4,val_f1_m,val_loss,val_recall_4,val_specificity
0,0.4712499976158142,0.4735049605369568,0.4013362526893616,74.10591148376464,0.39416059851646423,0.52223801612854,0.3499999940395355,0.6964285373687744,0.0,73.8259262084961,0.0,0.5265727043151855
1,0.5600000023841858,0.5545691251754761,0.5118729472160339,73.6432837677002,0.523809552192688,0.531609058380127,0.3499999940395355,0.798076868057251,0.0,73.40997619628907,0.0,0.5259725451469421
2,0.5299999713897705,0.5149499177932739,0.47037556767463684,73.25889320373535,0.49210527539253235,0.5251345634460449,0.3499999940395355,0.8681318759918213,0.0,73.00143127441406,0.0,0.530192494392395
3,0.5274999737739563,0.5186723470687866,0.48436179757118225,72.85306922912598,0.5024875402450562,0.5140188932418823,0.375,0.8516483306884766,0.05000000074505806,72.5929962158203,0.03846153989434242,0.5262600779533386
4,0.5350000262260437,0.5434448719024658,0.4826663136482239,72.43159362792969,0.5,0.5194693207740784,0.44999998807907104,0.811813235282898,0.2666666507720947,72.18592376708985,0.19230769574642181,0.5203850865364075
5,0.53125,0.5581420660018921,0.4913177490234375,72.02117851257324,0.5,0.5197020173072815,0.574999988079071,0.7719780206680298,0.5309523344039917,71.78218994140624,0.38461539149284363,0.5162235498428345
6,0.5137500166893005,0.5182926654815674,0.48900261521339417,71.64580368041992,0.5097560882568359,0.49627891182899475,0.7250000238418579,0.7582417726516724,0.7682250738143921,71.37669067382812,0.7692307829856873,0.5076730847358704
7,0.5525000095367432,0.600924015045166,0.538766622543335,71.19624382019043,0.5807291865348816,0.5191437005996704,0.574999988079071,0.7431318759918213,0.47777777910232544,70.98765563964844,0.38461539149284363,0.5206583738327026
8,0.5637500286102295,0.6029609441757202,0.532873809337616,70.7982110595703,0.5251798629760742,0.5479744076728821,0.699999988079071,0.7486263513565063,0.7111110687255859,70.58309631347656,0.692307710647583,0.5127967596054077
9,0.5737500190734863,0.6205999851226807,0.5389795899391174,70.39624244689941,0.574999988079071,0.5334981679916382,0.675000011920929,0.7499999403953552,0.7199999094009399,70.18745422363281,0.692307710647583,0.5168309807777405
10,0.5987499952316284,0.627566397190094,0.5696099400520325,69.99517913818359,0.6015037298202515,0.5398779511451721,0.675000011920929,0.7417582273483276,0.6846153736114502,69.79359283447266,0.692307710647583,0.5244063138961792
11,0.6037499904632568,0.6383620500564575,0.5745516419410706,69.60303451538086,0.5970873832702637,0.535250186920166,0.7250000238418579,0.7527472972869873,0.7533332705497742,69.3952850341797,0.7692307829856873,0.5242181420326233
12,0.6449999809265137,0.69072425365448,0.5918777585029602,69.18266479492188,0.621761679649353,0.5849194526672363,0.7250000238418579,0.7678570747375488,0.7254545092582703,69.00235290527344,0.7692307829856873,0.5346471667289734
13,0.6625000238418579,0.7006601095199585,0.6075802445411682,68.78930046081543,0.6322751045227051,0.5893323421478271,0.75,0.7898352146148682,0.7406060099601746,68.61260528564453,0.7692307829856873,0.551998496055603
14,0.625,0.6907776594161987,0.5676779747009277,68.4157829284668,0.5614457726478577,0.602475106716156,0.699999988079071,0.8090659379959106,0.7139393091201782,68.210498046875,0.7692307829856873,0.5472427010536194
15,0.675000011920929,0.7543723583221436,0.6292436122894287,67.98401054382325,0.6361386179924011,0.6238295435905457,0.7749999761581421,0.8296703696250916,0.8082250356674194,67.8137420654297,0.8846153616905212,0.552437424659729
16,0.6949999928474426,0.7532250285148621,0.6474543809890747,67.60081924438477,0.6751918196678162,0.624454915523529,0.800000011920929,0.8667582273483276,0.8272727131843567,67.42247772216797,0.8846153616905212,0.5730095505714417
17,0.6862499713897705,0.7782939672470093,0.6519544720649719,67.20848175048827,0.6271186470985413,0.6568006277084351,0.824999988079071,0.8818681240081787,0.8473858833312988,67.02001037597657,0.9615384340286255,0.568247377872467
18,0.6962500214576721,0.773532509803772,0.6789746284484863,66.83710189819335,0.6682027578353882,0.6373233199119568,0.824999988079071,0.9024724960327148,0.8473858833312988,66.6246124267578,0.9615384340286255,0.5676143169403076
19,0.7674999833106995,0.8359861373901367,0.7452402710914612,66.39702590942383,0.7855297327041626,0.6582908034324646,0.8500000238418579,0.9120879173278809,0.8664335012435913,66.2384017944336,0.9615384340286255,0.6009602546691895
20,0.7512500286102295,0.8241795301437378,0.7085165977478027,66.03419738769531,0.7446808218955994,0.6727349758148193,0.8500000238418579,0.9148350954055786,0.863636314868927,65.85449523925782,0.9230769276618958,0.634524405002594
21,0.78125,0.8689669966697693,0.7495633959770203,65.61450164794923,0.7209876775741577,0.7254478931427002,0.875,0.9175823926925659,0.8815850019454956,65.46321258544921,0.9615384340286255,0.6446612477302551
