,loss,score_loss,final_activation_mask1_loss,final_activation_mask2_loss,score_auc_1,score_f1_m,score_accuracy,final_activation_mask1_accuracy,final_activation_mask2_accuracy,val_loss,val_score_loss,val_final_activation_mask1_loss,val_final_activation_mask2_loss,val_score_auc_1,val_score_f1_m,val_score_accuracy,val_final_activation_mask1_accuracy,val_final_activation_mask2_accuracy,lr
26,0.5934986514704568,0.21916531026363373,0.11462341248989105,0.6992489099502563,0.9761114120483398,0.933411717414856,0.949999988079071,0.9750000238418579,0.5428571701049805,0.9373061060905457,0.3750247359275818,0.602547287940979,0.8392327427864075,0.8989769220352173,0.6833332777023315,0.7250000238418579,0.8500000238418579,0.42500001192092896,0.0005
27,0.4308283976146153,0.07810397446155548,0.04035154730081558,0.6990647315979004,0.9960201978683472,0.966340184211731,0.9714285731315613,0.9928571581840515,0.5,1.2837893962860107,0.7283303141593933,0.7120587825775146,0.7263960242271423,0.8299232721328735,0.7238094806671143,0.7749999761581421,0.7749999761581421,0.4749999940395355,0.0005
28,0.48951270835740224,0.14920340478420258,0.057517874985933304,0.7014989256858826,0.9817771911621094,0.9676644206047058,0.9714285731315613,0.9857142567634583,0.5107142925262451,0.6392027258872985,0.22441966831684113,0.31738895177841187,0.7087265849113464,0.9769821166992188,0.9142857789993286,0.925000011920929,0.8999999761581421,0.574999988079071,0.0005
29,0.38595350299562725,0.051810093224048615,0.051242679357528687,0.7014018297195435,0.9985641241073608,0.9869717359542847,0.9857142567634583,0.9857142567634583,0.5,0.7084589898586273,0.2767940163612366,0.3819860517978668,0.7001346945762634,0.9769821166992188,0.8444444537162781,0.875,0.875,0.574999988079071,0.0005
30,0.48225331476756506,0.1436995565891266,0.10027025640010834,0.7006787657737732,0.9879197478294373,0.9195278882980347,0.9392856955528259,0.9678571224212646,0.4749999940395355,2.6403056383132935,1.7839607000350952,1.8802047967910767,0.6877948641777039,0.8005114793777466,0.15999998152256012,0.625,0.699999988079071,0.574999988079071,0.0005
31,0.4470700945172991,0.12658566236495972,0.08242746442556381,0.6970438361167908,0.99152672290802,0.9477896690368652,0.9571428298950195,0.9642857313156128,0.4892857074737549,1.3537013411521912,0.8357077836990356,0.7619102597236633,0.6808904409408569,0.7710997462272644,0.6933333277702332,0.7250000238418579,0.7749999761581421,0.550000011920929,0.0005
32,0.5198654787881034,0.1921807825565338,0.13842988014221191,0.6949866414070129,0.9754086136817932,0.934735119342804,0.9392856955528259,0.9678571224212646,0.5571428537368774,1.1263489723205566,0.6603914499282837,0.6135833859443665,0.6893582940101624,0.8503836393356323,0.6780951619148254,0.800000011920929,0.824999988079071,0.574999988079071,0.0005
33,0.3618571162223816,0.06742998212575912,0.02282731980085373,0.6976721882820129,0.9964906573295593,0.9833188652992249,0.9821428656578064,0.9964285492897034,0.5214285850524902,2.3409503936767577,1.466519832611084,1.9375569820404053,0.724010169506073,0.7851662039756775,0.6911110877990723,0.625,0.6000000238418579,0.4749999940395355,0.0005
34,0.35019901054246083,0.05927672237157822,0.018853800371289253,0.7097656726837158,0.9983927607536316,0.9749082326889038,0.9821428656578064,0.9964285492897034,0.4571428596973419,1.7859649419784547,1.3070924282073975,0.6964606046676636,0.6656814813613892,0.8286445140838623,0.5066666603088379,0.75,0.7749999761581421,0.6000000238418579,0.0005
35,0.41072034750665937,0.10342256724834442,0.09123577922582626,0.7021010518074036,0.9909653663635254,0.9771673083305359,0.9750000238418579,0.9714285731315613,0.4928571283817291,1.2291152834892274,0.567502498626709,1.1905699968338013,0.8136230707168579,0.9360613822937012,0.7944444417953491,0.800000011920929,0.7749999761581421,0.42500001192092896,0.0005
36,0.3932349511555263,0.10170334577560425,0.07983525842428207,0.6992509961128235,0.9955092668533325,0.9475032091140747,0.9607142806053162,0.9678571224212646,0.5142857432365417,1.9123546004295349,1.30815851688385,1.0165132284164429,0.7881559729576111,0.8516623973846436,0.7353967428207397,0.7250000238418579,0.7749999761581421,0.42500001192092896,0.0005
37,0.31355049099240984,0.03528498485684395,0.015603939071297646,0.697623610496521,0.9991063475608826,0.9952048063278198,0.9928571581840515,0.9964285492897034,0.5035714507102966,2.742560052871704,1.8502130508422852,2.073441743850708,0.691238284111023,0.832480788230896,0.6754544973373413,0.625,0.625,0.5249999761581421,0.0005
38,0.4163997692721231,0.12076015770435333,0.08955547213554382,0.701873242855072,0.988285481929779,0.961116373538971,0.9642857313156128,0.9678571224212646,0.5071428418159485,2.870580315589905,2.1698720455169678,1.4215731620788574,0.726198673248291,0.7915601134300232,0.6622222065925598,0.574999988079071,0.625,0.4000000059604645,0.0005
39,0.33350884956972937,0.05224208906292915,0.040810566395521164,0.700209379196167,0.9975510239601135,0.9894905090332031,0.9892857074737549,0.9892857074737549,0.4749999940395355,4.4797423601150514,3.712677001953125,1.6730140447616577,0.6997386813163757,0.695652186870575,0.6375757455825806,0.5249999761581421,0.675000011920929,0.42500001192092896,0.0005
40,0.33514186314174105,0.055920474231243134,0.05476533994078636,0.7054070830345154,0.9951186180114746,0.9714285731315613,0.9964285492897034,0.9964285492897034,0.48571428656578064,2.3527871966362,1.7634128332138062,1.0937930345535278,0.6934258341789246,0.8388746380805969,0.7311111092567444,0.699999988079071,0.75,0.574999988079071,0.0005
41,0.29120201213019237,0.02444157563149929,0.014416161924600601,0.6973392367362976,0.9996428489685059,0.9916883111000061,0.9928571581840515,0.9964285492897034,0.5071428418159485,1.1893884122371674,0.6997679471969604,0.7873165011405945,0.6740655899047852,0.9603580236434937,0.7734919786453247,0.7749999761581421,0.800000011920929,0.574999988079071,0.0005
42,0.31333466044494085,0.0447721928358078,0.029716631397604942,0.7012650966644287,0.9981598854064941,0.9873259663581848,0.9857142567634583,0.9928571581840515,0.4749999940395355,2.031050169467926,1.530112862586975,0.812052845954895,0.7013603448867798,0.8695651888847351,0.7621212005615234,0.7250000238418579,0.8500000238418579,0.5,0.0005
43,0.29415725086416517,0.03282279148697853,0.03617100790143013,0.6840135455131531,0.9996329545974731,0.9625396728515625,0.9892857074737549,0.9892857074737549,0.5464285612106323,1.0430894494056702,0.6937090158462524,0.2925630807876587,0.7222751379013062,0.8964194059371948,0.7380951642990112,0.800000011920929,0.875,0.4749999940395355,0.0005
44,0.3120087321315493,0.04466007277369499,0.031493015587329865,0.7098900675773621,0.998977780342102,0.9857386946678162,0.9857142567634583,0.9928571581840515,0.4642857015132904,2.2587919652462007,1.6496158838272095,1.1711504459381104,0.7089602947235107,0.8567774295806885,0.7453967332839966,0.7250000238418579,0.75,0.574999988079071,0.0005
