epoch,loss,mask1_accuracy,mask1_loss,mask2_accuracy,mask2_loss,score_accuracy,score_auc_2,score_f1_m,score_loss,val_loss,val_mask1_accuracy,val_mask1_loss,val_mask2_accuracy,val_mask2_loss,val_score_accuracy,val_score_auc_2,val_score_f1_m,val_score_loss
32,0.3558079711028508,0.8964285850524902,0.24304619431495667,0.4928571283817291,0.7070590853691101,0.9071428775787354,0.9622141122817993,0.905769944190979,0.23549968004226685,1.0389224648475648,0.625,0.7657607197761536,0.6499999761581421,0.6774512529373169,0.675000011920929,0.7802197933197021,0.7310222387313843,0.8684150576591492
33,0.4530447742768696,0.8678571581840515,0.35038360953330994,0.48571428656578064,0.7104131579399109,0.875,0.9259798526763916,0.8598577380180359,0.32376721501350403,1.6268927216529847,0.42500001192092896,2.814279556274414,0.3499999940395355,0.7392266392707825,0.44999998807907104,0.9148351550102234,0.2333333045244217,1.2508845329284668
34,0.3496187693306378,0.9107142686843872,0.23172052204608917,0.5214285850524902,0.7021313905715942,0.9142857193946838,0.9673147201538086,0.9100844264030457,0.23297707736492157,1.1536059632897377,0.75,1.0138733386993408,0.6499999761581421,0.6721262335777283,0.75,0.7348901033401489,0.7967365980148315,0.9632550477981567
35,0.33761772172791615,0.8928571343421936,0.23819558322429657,0.46785715222358704,0.7032766342163086,0.9035714268684387,0.9696040749549866,0.8872087597846985,0.22362032532691956,1.4084695756435395,0.574999988079071,1.7650947570800781,0.3499999940395355,0.7704736590385437,0.5,0.7060439586639404,0.4949205815792084,1.1333764791488647
36,0.3691767905439649,0.8857142925262451,0.26756390929222107,0.5321428775787354,0.694790244102478,0.8892857432365417,0.9554738402366638,0.8876704573631287,0.25382617115974426,1.1780445992946624,0.6000000238418579,1.8258492946624756,0.42500001192092896,0.6933637857437134,0.625,0.8681318759918213,0.6152957677841187,0.9101373553276062
37,0.35675111923898967,0.9071428775787354,0.2399059236049652,0.5178571343421936,0.7086235284805298,0.9035714268684387,0.9617623686790466,0.8825046420097351,0.24578317999839783,0.9737641870975494,0.6000000238418579,1.3865199089050293,0.3499999940395355,1.5282150506973267,0.7250000238418579,0.8681318759918213,0.7406926155090332,0.6643189191818237
38,0.3462400734424591,0.9178571701049805,0.22319452464580536,0.5107142925262451,0.6999735832214355,0.8999999761581421,0.9650225043296814,0.8925642967224121,0.23704443871974945,2.6342991292476654,0.699999988079071,1.5439212322235107,0.6000000238418579,0.6802274584770203,0.675000011920929,0.5467033386230469,0.7743589282035828,2.3974239826202393
39,0.2681564486452511,0.9357143044471741,0.1648065149784088,0.5249999761581421,0.7049940824508667,0.9464285969734192,0.979960024356842,0.9266665577888489,0.16553692519664764,1.531536838412285,0.574999988079071,1.8085460662841797,0.6499999761581421,0.6994019746780396,0.625,0.7417582869529724,0.6374602913856506,1.264391541481018
40,0.2738399829183306,0.9392856955528259,0.1707310527563095,0.4892857074737549,0.718447744846344,0.9428571462631226,0.9799856543540955,0.9363925457000732,0.16933798789978027,2.7908266603946688,0.5,3.295808792114258,0.6499999761581421,0.6722657084465027,0.4749999940395355,0.7197802066802979,0.2722221910953522,2.379852294921875
41,0.2773471904652459,0.9285714030265808,0.18200728297233582,0.4714285731315613,0.7028740644454956,0.9321428537368774,0.9767411947250366,0.9181736707687378,0.17430414259433746,3.1400412917137146,0.675000011920929,2.130246639251709,0.375,0.7134674787521362,0.675000011920929,0.5219780206680298,0.7743589282035828,2.842766284942627
42,0.28840387399707523,0.9178571701049805,0.18677733838558197,0.4749999940395355,0.7093886733055115,0.9285714030265808,0.9816076755523682,0.9295876622200012,0.1860448569059372,2.2189898014068605,0.44999998807907104,2.0553126335144043,0.6499999761581421,0.7498732805252075,0.5,0.776098906993866,0.3033333122730255,1.923770546913147
43,0.26733151440109526,0.9357143044471741,0.17923851311206818,0.5142857432365417,0.7047338485717773,0.9357143044471741,0.9797964096069336,0.9340813755989075,0.16621549427509308,2.7979979544878004,0.675000011920929,1.6313034296035767,0.6499999761581421,0.6741896271705627,0.675000011920929,0.6662087440490723,0.7743589282035828,2.553377151489258
44,0.4151340765612466,0.9035714268684387,0.28594067692756653,0.5,0.7038705945014954,0.8999999761581421,0.9409933090209961,0.8773798942565918,0.303568035364151,0.7078998684883118,0.574999988079071,0.8086792230606079,0.6499999761581421,0.666967511177063,0.75,0.9148350954055786,0.7543556094169617,0.5448650121688843
0,0.3764794015458652,0.9071428775787354,0.27187490463256836,0.5285714268684387,0.7068780064582825,0.9142857193946838,0.9586395621299744,0.8817439079284668,0.26185259222984314,0.9695135354995728,0.5,0.6820715069770813,0.6499999761581421,0.67573082447052,0.42500001192092896,0.6895604133605957,0.28428569436073303,0.8179740905761719
1,0.22238938105957848,0.9392856955528259,0.14505866169929504,0.48571428656578064,0.6995449066162109,0.9714285731315613,0.9893280863761902,0.9651123285293579,0.11768628656864166,1.1729781746864318,0.699999988079071,0.9271560907363892,0.3499999940395355,0.8344324231147766,0.699999988079071,0.870879054069519,0.6740258932113647,0.9754639863967896
2,0.20759053528308868,0.949999988079071,0.11319714784622192,0.5142857432365417,0.7108233571052551,0.9642857313156128,0.99221271276474,0.9525272846221924,0.10715467482805252,2.250243365764618,0.5249999761581421,1.5574829578399658,0.3499999940395355,0.7620840668678284,0.5,0.6717032790184021,0.3192640244960785,2.001579761505127
3,0.3315394503729684,0.9357143044471741,0.24276575446128845,0.5142857432365417,0.6958522200584412,0.9357143044471741,0.9551340937614441,0.9290084838867188,0.22409622371196747,2.144983123242855,0.7250000238418579,1.1096514463424683,0.6499999761581421,0.6868208646774292,0.699999988079071,0.6950549483299255,0.7832478284835815,1.952901840209961
4,0.2920138629419463,0.9392856955528259,0.19164645671844482,0.550000011920929,0.7022019624710083,0.9392856955528259,0.9813792705535889,0.9360682964324951,0.18982164561748505,1.5146792531013489,0.42500001192092896,2.0099380016326904,0.550000011920929,0.6909949779510498,0.42500001192092896,0.7417582869529724,0.2531746029853821,1.2327625751495361
5,0.3536154555422919,0.9178571701049805,0.2674593925476074,0.43214285373687744,0.7097997665405273,0.9178571701049805,0.9505511522293091,0.8857989311218262,0.24519765377044678,1.6450857520103455,0.574999988079071,2.425015926361084,0.3499999940395355,0.8348530530929565,0.6000000238418579,0.7692307829856873,0.5707935690879822,1.307729721069336
6,0.2150878369808197,0.9607142806053162,0.12852585315704346,0.5035714507102966,0.7048333287239075,0.9607142806053162,0.9870153069496155,0.9373242855072021,0.11824622750282288,1.3640830621123314,0.75,0.9957746267318726,0.42500001192092896,0.70598965883255,0.75,0.7266483306884766,0.7855677008628845,1.1799182891845703
7,0.24328216569764274,0.9571428298950195,0.13315355777740479,0.4892857074737549,0.714608371257782,0.949999988079071,0.9813688397407532,0.9476516842842102,0.1457064300775528,1.186597217619419,0.7749999761581421,1.0334370136260986,0.3499999940395355,0.777105987071991,0.7749999761581421,0.759615421295166,0.8110222816467285,0.9953922033309937
8,0.26494438818522864,0.949999988079071,0.16460773348808289,0.46785715222358704,0.7444047331809998,0.9535714387893677,0.9777041077613831,0.9521209597587585,0.1639827936887741,2.5837425500154496,0.699999988079071,1.4529736042022705,0.3499999940395355,0.7267791032791138,0.699999988079071,0.6785714626312256,0.7832478284835815,2.3540380001068115
9,0.2544180750846863,0.9535714387893677,0.17358802258968353,0.5428571701049805,0.6939948797225952,0.949999988079071,0.9807043075561523,0.9450648427009583,0.15718433260917664,3.475884681940079,0.6499999761581421,1.7787590026855469,0.3499999940395355,0.7971387505531311,0.6499999761581421,0.5714285373687744,0.761025607585907,3.2074902057647705
10,0.2227973861353738,0.9642857313156128,0.11992786824703217,0.4749999940395355,0.7363961935043335,0.9642857313156128,0.9828026294708252,0.9307358860969543,0.12484735995531082,3.6347553610801695,0.675000011920929,2.0373151302337646,0.625,0.6902903914451599,0.675000011920929,0.5714285373687744,0.7743589282035828,3.3508172035217285
11,0.3126921283347266,0.9392856955528259,0.20734746754169464,0.4285714328289032,0.7032104730606079,0.9214285612106323,0.9707207679748535,0.8809729814529419,0.21242982149124146,1.1654825687408448,0.625,1.1904430389404297,0.3499999940395355,0.741908848285675,0.6499999761581421,0.9148352146148682,0.6009523272514343,0.9615854024887085
12,0.22970398494175504,0.9535714387893677,0.14761395752429962,0.5321428775787354,0.709495484828949,0.9535714387893677,0.9832983016967773,0.9001933932304382,0.13291478157043457,1.6313913226127625,0.574999988079071,2.22117280960083,0.3499999940395355,0.7608419060707092,0.6000000238418579,0.9093406796455383,0.5707935690879822,1.3222084045410156
13,0.34890344675098145,0.9178571701049805,0.27564409375190735,0.49642857909202576,0.7098565101623535,0.9178571701049805,0.9615482687950134,0.9009028673171997,0.24206651747226715,0.7318234920501709,0.675000011920929,1.1525609493255615,0.3499999940395355,0.7468541264533997,0.7250000238418579,0.9148350954055786,0.7097402215003967,0.5331107378005981
14,0.20370039322546551,0.9607142806053162,0.10457815229892731,0.5107142925262451,0.696894109249115,0.9535714387893677,0.9916326403617859,0.9465182423591614,0.1109732985496521,1.4299761295318603,0.44999998807907104,1.8525187969207764,0.625,0.6848880052566528,0.5249999761581421,0.7623625993728638,0.4897402226924896,1.164175271987915
15,0.20910981723240443,0.9642857313156128,0.11879223585128784,0.5035714507102966,0.7031166553497314,0.9642857313156128,0.9848864674568176,0.9546482563018799,0.11529863625764847,1.2265003263950347,0.6499999761581421,0.9324811697006226,0.4749999940395355,0.6915429830551147,0.625,0.7403846383094788,0.6810100674629211,1.052873134613037
16,0.25323174531970705,0.9535714387893677,0.1529112607240677,0.5571428537368774,0.6871247887611389,0.9607142806053162,0.9772256016731262,0.9460192918777466,0.159205362200737,1.4204068601131439,0.7250000238418579,0.8319324254989624,0.3499999940395355,0.7049671411514282,0.699999988079071,0.7307692766189575,0.7355555295944214,1.2561099529266357
17,0.25068800172635486,0.9464285969734192,0.1645599901676178,0.5178571343421936,0.6956131458282471,0.949999988079071,0.9836660027503967,0.9256463050842285,0.15409016609191895,1.4718228578567505,0.4749999940395355,1.4643086194992065,0.6499999761581421,0.6795657873153687,0.44999998807907104,0.8255494832992554,0.3103174567222595,1.2485902309417725
18,0.1964710112128939,0.9785714149475098,0.11152098327875137,0.48571428656578064,0.697796642780304,0.9785714149475098,0.9866591691970825,0.9787178039550781,0.10570626705884933,1.3860986590385438,0.550000011920929,1.5854182243347168,0.574999988079071,0.6897236704826355,0.6000000238418579,0.7719780206680298,0.5366666316986084,1.148073434829712
19,0.28453029692173004,0.925000011920929,0.203297957777977,0.44999998807907104,0.7079771161079407,0.9392856955528259,0.9697403311729431,0.9438034296035767,0.18473508954048157,2.1370367288589476,0.4749999940395355,2.7578670978546143,0.3499999940395355,0.7215814590454102,0.4749999940395355,0.8777472972869873,0.2722221910953522,1.7809293270111084
20,0.21376906165054865,0.9392856955528259,0.1316816359758377,0.49642857909202576,0.6985776424407959,0.9571428298950195,0.989164412021637,0.9544733166694641,0.12174862623214722,1.23248792886734,0.574999988079071,1.5427652597427368,0.550000011920929,0.6901990175247192,0.6000000238418579,0.9093406200408936,0.5542856454849243,0.9988807439804077
0,24.40735533578055,0.5142857432365417,2.0274252891540527,0.5142857432365417,2.4420483112335205,0.5142857432365417,0.5166147947311401,0.28796645998954773,1.3851985931396484,25.006462478637694,0.6499999761581421,24.050601959228516,0.3499999940395355,18.377132415771484,0.574999988079071,0.5013736486434937,0.7013430595397949,0.6889039278030396
1,18.675867516653877,0.5285714268684387,0.8198184370994568,0.46785715222358704,0.7827138304710388,0.6142857074737549,0.6606641411781311,0.5977084636688232,0.6711300611495972,16.50199203491211,0.6499999761581421,0.6426132917404175,0.3499999940395355,0.7381199598312378,0.4000000059604645,0.48351648449897766,0.19999997317790985,0.7106309533119202
2,14.631277138846261,0.6178571581840515,0.6536319255828857,0.5071428418159485,0.7382581233978271,0.699999988079071,0.7817879915237427,0.6175591349601746,0.5826257467269897,13.057648849487304,0.6499999761581421,0.6770452260971069,0.3499999940395355,0.7229647636413574,0.5,0.7980769276618958,0.4119047224521637,0.6953085064888
3,11.694717815944127,0.5857142806053162,0.8542488217353821,0.4714285731315613,1.161523461341858,0.6678571701049805,0.7329812049865723,0.5562645792961121,0.5878947377204895,10.871476173400879,0.6499999761581421,3.567321300506592,0.3499999940395355,0.7321761846542358,0.3499999940395355,0.6195055246353149,0.0,0.8037282228469849
4,9.408125059945244,0.6535714268684387,0.6848351359367371,0.4571428596973419,0.8132851719856262,0.7178571224212646,0.7837058305740356,0.6119439005851746,0.6080992817878723,8.678262519836426,0.6499999761581421,1.1476271152496338,0.3499999940395355,0.7060473561286926,0.3499999940395355,0.6442307233810425,0.0,0.7862831950187683
5,7.658546079908098,0.7285714149475098,0.6098620891571045,0.5107142925262451,0.8111220598220825,0.7428571581840515,0.7957516312599182,0.6797792911529541,0.5508858561515808,7.292649459838867,0.4749999940395355,0.8973735570907593,0.3499999940395355,1.436840295791626,0.4749999940395355,0.6758241653442383,0.2809523642063141,0.8087316751480103
6,6.328051703316825,0.7714285850524902,0.4918983578681946,0.5035714507102966,0.7684662938117981,0.7428571581840515,0.8256033658981323,0.7271097898483276,0.5123003721237183,6.0652507781982425,0.6499999761581421,1.112732172012329,0.3499999940395355,0.7200847864151001,0.6499999761581421,0.6579670310020447,0.761025607585907,0.7391263246536255
7,5.40330924987793,0.7178571224212646,0.6247531175613403,0.46785715222358704,0.740134596824646,0.7071428298950195,0.7724102735519409,0.689305305480957,0.5619537234306335,5.984168434143067,0.625,2.1621029376983643,0.550000011920929,0.6889761686325073,0.4000000059604645,0.7870879173278809,0.13333331048488617,1.421864628791809
8,4.580664457593645,0.6499999761581421,0.6072748303413391,0.5285714268684387,0.7185137271881104,0.699999988079071,0.8193785548210144,0.6216738820075989,0.5124559998512268,6.016231632232666,0.44999998807907104,7.192897796630859,0.6499999761581421,0.7083958983421326,0.3499999940395355,0.583791196346283,0.0,1.6239392757415771
9,3.8875849042619977,0.7892857193946838,0.5806456804275513,0.4892857074737549,0.7321926355361938,0.8142856955528259,0.8738172054290771,0.772957980632782,0.42829808592796326,4.725715637207031,0.3499999940395355,3.3536579608917236,0.3499999940395355,0.7502768039703369,0.375,0.7747252583503723,0.06666665524244308,1.2544559240341187
10,3.44050806590489,0.7178571224212646,0.7071083784103394,0.550000011920929,0.8309769034385681,0.8035714030265808,0.865229606628418,0.7318775653839111,0.4492989778518677,4.934425306320191,0.6499999761581421,8.676399230957031,0.6499999761581421,5.683686256408691,0.574999988079071,0.7225275039672852,0.5293650031089783,0.879536509513855
11,2.984812607084002,0.7892857193946838,0.5533289909362793,0.49642857909202576,0.738853394985199,0.8178571462631226,0.8851538300514221,0.8118036389350891,0.41795405745506287,10.274051761627197,0.6499999761581421,47.168426513671875,0.6499999761581421,2.3371472358703613,0.375,0.708791196346283,0.06666665524244308,3.068216323852539
12,2.6424642017909457,0.75,0.48571696877479553,0.4928571283817291,0.7440195083618164,0.7928571701049805,0.8920097351074219,0.7489630579948425,0.41223403811454773,3.375609874725342,0.625,0.8909457921981812,0.6499999761581421,0.6764745712280273,0.42500001192092896,0.8324175477027893,0.18333330750465393,1.2565268278121948
13,2.314893422807966,0.8535714149475098,0.4123775362968445,0.5607143044471741,0.7127448320388794,0.8642857074737549,0.9152709245681763,0.8224135041236877,0.3641597032546997,2.9213587284088134,0.5,1.2772775888442993,0.3499999940395355,1.2325137853622437,0.5249999761581421,0.807692289352417,0.35555553436279297,0.9632585644721985
14,2.0402563061032977,0.8321428298950195,0.3528507351875305,0.5214285850524902,0.7274441719055176,0.8535714149475098,0.9326888918876648,0.8475446701049805,0.32513803243637085,2.5330633878707887,0.5249999761581421,1.629964828491211,0.3499999940395355,0.7554225921630859,0.6499999761581421,0.8475275039672852,0.5311110615730286,0.7873679399490356
15,1.861424786703927,0.8642857074737549,0.3481920659542084,0.5,0.741487979888916,0.8642857074737549,0.9302528500556946,0.862663209438324,0.3307509422302246,3.349819278717041,0.3499999940395355,10.043197631835938,0.675000011920929,0.6875104904174805,0.4749999940395355,0.7032966613769531,0.2698412537574768,0.9519111514091492
16,1.6987526655197143,0.8500000238418579,0.3365034759044647,0.5285714268684387,0.7081169486045837,0.8785714507102966,0.9266022443771362,0.8470067977905273,0.33859071135520935,4.730804395675659,0.375,5.095978260040283,0.3499999940395355,0.8102688789367676,0.42500001192092896,0.7005494832992554,0.18333330750465393,2.9578049182891846
17,1.6049196311405727,0.8285714387893677,0.4060836136341095,0.47857141494750977,0.7189274430274963,0.8428571224212646,0.9111326932907104,0.8247143626213074,0.37463125586509705,2.048838806152344,0.4749999940395355,1.1794089078903198,0.3499999940395355,0.8681791424751282,0.44999998807907104,0.8969780206680298,0.2333333045244217,0.789263129234314
18,1.4461781638009208,0.8678571581840515,0.3521469235420227,0.46071428060531616,0.7254387140274048,0.8607142567634583,0.9287682771682739,0.837810754776001,0.3354719579219818,1.7426165819168091,0.6499999761581421,0.8223905563354492,0.6499999761581421,0.6617141962051392,0.675000011920929,0.9175823926925659,0.5346153974533081,0.6481528282165527
19,1.3070044279098512,0.8714285492897034,0.31168240308761597,0.4892857074737549,0.7445604205131531,0.8857142925262451,0.9491870403289795,0.7604164481163025,0.30001479387283325,1.8979632139205933,0.574999988079071,1.4436357021331787,0.6499999761581421,0.65837162733078,0.7250000238418579,0.8104395866394043,0.727272629737854,0.823883056640625
