,loss,accuracy,auc_2,f1_m,recall_2,specificity,val_loss,val_accuracy,val_auc_2,val_f1_m,val_recall_2,val_specificity,lr
0,74.42297760009765,0.49125000834465027,0.4854549169540405,0.3373311161994934,0.3129771053791046,0.5803088545799255,74.18210144042969,0.3499999940395355,0.24725273251533508,0.0,0.0,0.5651926398277283,2.5e-06
1,73.9793318939209,0.5087500214576721,0.5217012166976929,0.39928436279296875,0.37220844626426697,0.5566290020942688,73.7472427368164,0.3499999940395355,0.33379119634628296,0.0,0.0,0.5504024028778076,2.5e-06
2,73.54227325439453,0.5249999761581421,0.5484253168106079,0.4382539391517639,0.43358394503593445,0.5548768043518066,73.32283630371094,0.375,0.40521979331970215,0.05000000074505806,0.03846153989434242,0.5415710806846619,2.5e-06
3,73.13686721801758,0.5375000238418579,0.5575870275497437,0.4669848382472992,0.48232322931289673,0.5399206280708313,72.90467376708985,0.375,0.4134615659713745,0.05000000074505806,0.03846153989434242,0.5312613844871521,2.5e-06
4,72.73638298034668,0.5237500071525574,0.5502109527587891,0.4593087434768677,0.47654321789741516,0.5407531261444092,72.49522094726562,0.375,0.45192307233810425,0.14603173732757568,0.11538461595773697,0.5263723134994507,2.5e-06
5,72.31471817016602,0.5387499928474426,0.5625359416007996,0.48798829317092896,0.49253731966018677,0.5492902994155884,72.08566131591797,0.4749999940395355,0.4986264109611511,0.35603171586990356,0.3076923191547394,0.5182601809501648,2.5e-06
6,71.91964698791504,0.5575000047683716,0.5642129182815552,0.5135605335235596,0.5336658358573914,0.5320653319358826,71.68367004394531,0.4749999940395355,0.5109889507293701,0.39888888597488403,0.3461538553237915,0.5156221985816956,2.5e-06
7,71.47775077819824,0.5862500071525574,0.6209746599197388,0.5587111115455627,0.5544794201850891,0.5641155242919922,71.27792816162109,0.550000011920929,0.5315934419631958,0.5810100436210632,0.5384615659713745,0.5081638693809509,2.5e-06
8,71.07852577209472,0.5862500071525574,0.6148814558982849,0.5605786442756653,0.5880893468856812,0.5406760573387146,70.87950744628907,0.6000000238418579,0.557692289352417,0.6054545044898987,0.5384615659713745,0.5119627118110657,2.5e-06
9,70.6895573425293,0.5975000262260437,0.6166867017745972,0.5736026763916016,0.5865384340286255,0.549851655960083,70.47798004150391,0.550000011920929,0.5851648449897766,0.601385235786438,0.5769230723381042,0.5097202658653259,2.5e-06
10,70.28229957580567,0.581250011920929,0.6270558834075928,0.5226796865463257,0.5922865271568298,0.5337141752243042,70.0923828125,0.5,0.6236263513565063,0.429999977350235,0.38461539149284363,0.5304163694381714,2.5e-06
11,69.87803733825683,0.5962499976158142,0.6442887187004089,0.5444689393043518,0.5609136819839478,0.565676212310791,69.69584808349609,0.574999988079071,0.6497251987457275,0.5822221636772156,0.5,0.5341865420341492,2.5e-06
12,69.50656562805176,0.6000000238418579,0.6301302313804626,0.5593231320381165,0.5531914830207825,0.5616024732589722,69.29292755126953,0.625,0.6717032790184021,0.6692639589309692,0.692307710647583,0.5265091061592102,2.5e-06
13,69.07473587036132,0.6349999904632568,0.679947018623352,0.5927557945251465,0.6173469424247742,0.5849053859710693,68.8971923828125,0.6499999761581421,0.6978021860122681,0.6890308856964111,0.7307692170143127,0.5305079817771912,2.5e-06
14,68.68682304382324,0.6212499737739563,0.682776153087616,0.5825311541557312,0.5960099697113037,0.5839958190917969,68.49951782226563,0.6499999761581421,0.7335164546966553,0.6890308856964111,0.7307692170143127,0.5317214727401733,2.5e-06
15,68.2904305267334,0.6499999761581421,0.7104887366294861,0.6172485947608948,0.6119047403335571,0.6015435457229614,68.10027770996093,0.699999988079071,0.7472527027130127,0.7472726702690125,0.807692289352417,0.528968095779419,2.5e-06
16,67.85545646667481,0.7074999809265137,0.766446053981781,0.6448174118995667,0.6649484634399414,0.631811261177063,67.70624542236328,0.699999988079071,0.7733516693115234,0.7472726702690125,0.807692289352417,0.5409936904907227,2.5e-06
17,67.48540519714355,0.6837499737739563,0.7555272579193115,0.6403301358222961,0.6225489974021912,0.633731484413147,67.31022491455079,0.7749999761581421,0.7898350954055786,0.8082250356674194,0.8846153616905212,0.5496678948402405,2.5e-06
18,67.09011878967286,0.6924999952316284,0.7685031294822693,0.6388378739356995,0.6623036861419678,0.6467113494873047,66.91842956542969,0.800000011920929,0.7994505167007446,0.8272727131843567,0.8846153616905212,0.5653983950614929,2.5e-06
19,66.69087707519532,0.706250011920929,0.800133228302002,0.6704912781715393,0.6374695897102356,0.6784820556640625,66.52152862548829,0.800000011920929,0.8200549483299255,0.8272727131843567,0.8846153616905212,0.5682219862937927,2.5e-06
20,66.31712776184082,0.7124999761581421,0.7929510474205017,0.682985782623291,0.6840795874595642,0.6559538841247559,66.13123626708985,0.824999988079071,0.8282967209815979,0.8418181538581848,0.8846153616905212,0.5855025053024292,2.5e-06
21,65.88379447937012,0.7574999928474426,0.8488270044326782,0.729621171951294,0.7107843160629272,0.7048585414886475,65.74122619628906,0.8500000238418579,0.8365384340286255,0.863636314868927,0.9230769276618958,0.593476414680481,2.5e-06
22,65.51267463684081,0.7637500166893005,0.845472514629364,0.7359365224838257,0.7279596924781799,0.7080799341201782,65.35332794189453,0.8500000238418579,0.8447802066802979,0.863636314868927,0.9230769276618958,0.6055278778076172,2.5e-06
23,65.12843299865723,0.7712500095367432,0.8537013530731201,0.7410057187080383,0.767624020576477,0.6963745355606079,64.9732437133789,0.8500000238418579,0.8557692170143127,0.863636314868927,0.9230769276618958,0.6396595239639282,2.5e-06
